"","C08_V_1","C08_V_2","C08_V_3","C08_10_1","C08_10_2","C08_10_3"
"MORC3",1831.64936170007,1866.16256992649,1845.11394935877,2518.89494923222,2804.60510914214,3086.14287078169
"ALMS1",454.137539901539,515.482522419174,530.662995184659,869.470228149689,853.279857448092,905.03458680113
"BIRC2",1234.65014044843,1377.3229643964,1459.64446133117,1937.43186917151,2281.07882210227,2524.5701631821
"PLD1",36.0057896085619,83.4039137397315,26.9828641619318,201.605003662282,254.114220495,240.674017542683
"DOC2A",1060.42857782636,1178.08028157371,1053.61660060877,571.343909992723,597.465876280885,341.790531857491
"FBXO45",493.627760762543,567.609968506506,683.565892102273,1120.11428675685,973.962865174814,1160.75073044023
"PHF19",1933.85934510502,1975.05101286448,1929.91723672484,1380.877515432,1239.97541037527,1281.9234128836
"PPM1N",1264.84854463626,1079.61732785319,1288.7529883056,739.477812660881,745.345054762925,667.70326394654
"ETS2",6945.63296320001,6863.44706816541,7452.41010186689,5289.21235476914,5352.54635678096,5012.37068479518
"HMGA1",5740.01974985526,5678.41646044672,5282.21688427151,9693.38652743784,8424.01389145965,7296.2668304346
"AKAP12",58.073854207358,76.4535875947539,105.361660060877,224.178536890878,309.356442341739,264.072880359333
"TMEM144",928.02019023358,784.228466691643,1072.89007501015,1466.50126216116,1689.56210817411,1689.73216483092
"NIPAL3",770.059306789567,722.833919077673,903.283500278004,1339.6224374625,1265.47182045838,1464.93594705668
"AAK1",2482.07652882248,2423.34704921553,2379.6316394237,3231.90724017682,3542.30124088013,3671.11444119794
"LEMD3",1011.64654029218,891.958521938796,1016.35455009943,1473.506841439,1702.31031321567,1530.11849347449
"LIN7B",249.717573091639,238.627864310899,181.170659372971,80.1749628463903,41.6441364690802,58.4971570416243
"POFUT1",1188.19105708254,1047.18247250996,1126.85580333401,1865.81928099803,1691.26186884632,1681.37542811069
"FAM13B",1685.30324909753,1684.29570246625,1633.10573094359,2285.37563997089,2630.37964024088,2919.84381004908
"SLC39A10",1346.15194052656,1541.8140164942,1626.68123947646,2163.16720145746,2513.94603419468,2922.35083106515
"LY6G5B",361.219373169767,355.625021084689,353.347030691964,156.457937205092,118.133366718411,163.792039716548
"PICK1",1454.16930935224,1481.57785657106,1263.05502243709,910.72530611919,849.880336103677,828.152608974996
"CLEC9A",234.618370997726,199.242682822692,156.75759179789,58.3798273153327,57.7918628550501,55.1544623535315
"HACD2",996.547338198263,1328.67068138156,1232.21746339489,1807.4394536827,2060.95981505142,2180.27261030854
"TLR6",2305.53201203211,2024.86168357015,2036.56379507914,2894.08263944543,3387.62301970926,3495.62297007306
"RPL18",18779.9229735754,19158.5740186308,16539.2108329708,13733.2705776589,12334.3133178727,10959.0245349123
"CSPP1",1054.62119240562,1189.664158482,1326.01503881494,649.962077444038,724.947926696437,707.815600203654
"ARPC5L",2036.06932850997,2082.78106811163,1926.06254184456,1439.25734274734,1240.82529071137,1245.15377131457
"SAP30BP",2638.87593518235,2496.3254737378,2515.83085852679,1793.42829512702,1783.89882548162,1796.69839484989
"ELL2",1009.32358612388,983.471149514335,823.619806085634,1398.00226477783,1754.15301371799,1681.37542811069
"TMEM165",4769.02490750824,4915.03897219001,4882.61351501624,3139.27791416982,3549.95016390506,3620.97402087654
"MPHOSPH8",2779.41466236415,2797.5062733535,2968.1150578125,1901.62557508477,2073.70802009297,1984.72497105511
"LRP6",666.68784630047,634.796454574623,668.147112581169,1009.58181370649,1104.84443693478,1186.65661427295
"RAB11FIP4",1926.89048260014,1859.21224378152,1926.06254184456,3112.81239245354,2698.37006712918,2676.66277149032
"SLC17A5",500.596623267426,495.789931675071,422.731538536932,768.278527469779,1096.34563357374,930.94047063385
"CBWD5",1761.96073665124,1505.90399807849,2064.8315575345,757.38095970425,873.67698551458,1134.00917293549
"PHF12",3552.95840040616,3467.05435865301,3654.25074650163,2675.35288643731,2355.86829167939,2241.27678836623
"DUT",2164.9932848503,2222.94597870201,2177.90260735593,1372.31514075909,1484.74094717312,1566.05246137149
"SLC8A1-AS1",155.637929275719,155.223950571167,206.868625241477,38.9198848768885,51.8427005023243,46.7977256332995
"CYTH3",2612.16196224696,2569.30389826006,2618.62272200081,3624.99807743339,3643.43700087647,3483.92353866474
"ATP10A",1741.05414913659,1788.55059464091,1819.41598349026,2839.59480061778,2445.95560730638,2615.65859343263
"RAB29",2642.36036643479,2641.1239350915,2427.17287628044,3659.24757612505,3566.09789029103,3561.6411901629
"NME3",1602.83837612308,1691.24602861122,1391.54485177963,1003.35463212618,867.727823161855,690.266453091167
"HDGFL3",2239.32781823572,2195.1446741221,2290.97365717736,2974.25760229182,3396.9717034064,3493.115949057
"STXBP5",660.880460879734,697.349389879422,720.827942611607,1071.07523181197,1191.53223121736,1141.5302359837
"RPL21P16",478.52855866863,395.010202572895,408.597657309253,737.142619568268,784.439550223694,940.968554698128
"MPV17L",394.902208610034,457.563137877694,471.557673687094,193.821026686905,210.770323353712,213.93246003794
"PYM1",1442.55453851077,1523.27981344093,1395.3995466599,996.349052848345,870.277464170166,856.565513823785
"RFLNB",2705.08012897873,2595.94681514914,2892.30605850041,3790.79678700894,3885.65289666601,3782.25903957702
"MEMO1",423.939135713713,363.733734920496,415.02214877638,160.349925692781,199.721878984364,170.477429092734
"TRIM39",542.409798296723,602.361599231395,579.489130334822,302.018306644655,307.656681669531,238.166996526613
"SRSF5",12296.557889866,12438.7670241283,12879.8204932955,8654.22560122492,9489.76383293366,9773.20359431138
"PAXBP1",2948.99031664964,2891.33567631069,2966.83015951908,1844.80254316451,2000.61831118806,2171.08019991628
"SLC29A3",353.089033580736,345.199531867222,380.329894853896,731.693835685503,695.202114932808,610.877454248962
"RPSAP58",780.512600546891,620.895802284668,575.634435454546,1225.19797592445,1459.24453709001,1080.526057926
"MCC",274.10859185873,256.003679673343,326.364166530033,554.219160646892,584.71767123933,570.765117991849
"RNF126",1333.37569260094,1503.58722269683,1260.48522585024,828.215150180187,810.785840642908,591.656959792429
"POLR1C",724.761700507827,715.883592932696,727.252434078734,395.426030349187,429.189569732357,401.959036243161
"DPM3",820.002821407894,840.989463542293,723.397739198458,450.692266874369,466.584304520919,416.165488667556
"ACTR2",38084.8335891854,40920.0451785558,41572.8842837764,50492.3234461825,57340.576396579,62691.4032015088
"CHASERR",1372.86591346194,1335.62100752653,1410.81832618101,787.738469908223,877.076506858995,920.076712897548
"ATP6V0D2",10.4532937573244,9.26710152663684,6.42449146712663,102.748496074986,71.3899482327089,82.7316935302972
"C4orf3",1705.04835952803,1912.49807755968,1890.08538962865,2583.50195812786,2752.76240863981,2679.16979250639
"ARHGAP18",2724.82523940924,3016.44154692029,3087.61059910106,3953.48190579433,4385.38253429498,4818.4943928858
"LINC00623",688.755910899265,726.309082150162,666.862214287744,393.090837256574,291.508955283561,376.888826082465
"OSBPL1A",1169.60742373619,908.17594961041,953.394533721591,1565.35776974845,1701.46043287956,1796.69839484989
"POM121C",1600.51542195479,1429.45041048373,1414.67302106128,2551.58765252881,2314.22415521031,2088.34850638599
"PANK1",196.28962722087,235.15270123841,245.415574044237,486.498560961106,436.83849275729,605.863412216823
"MTA1",2782.89909361659,2747.69560264782,2384.7712325974,1876.71684876356,1641.9688093523,1524.26877777032
"NDRG3",860.654519353045,868.790768122204,913.562686625406,1495.30197697006,1527.23496397831,1271.89532881932
"RPS20P14",528.472073286957,629.004516120476,546.081774705763,317.58626059541,218.419246378645,243.181038558753
"RBM44",285.723362700201,250.211741219195,262.119251858766,88.7373375193057,63.7410252077758,111.144598379086
"RNF7",1839.7797012891,1809.40157307584,1902.93437256291,1293.69697330777,1231.47660701423,1232.61866623423
"ALKBH6",300.822564794114,311.606288833164,310.945387008929,117.538052328203,141.08013579321,119.501335099318
"HSDL2",756.121581779801,955.669844934424,783.787958989448,1319.38409732652,1399.75291356276,1475.79970479298
"SZRD1",2544.79629136643,2468.52416915789,2425.88797798701,3758.10408371235,3937.49559716834,3259.96299456252
"BACE1",567.962294147961,445.979260969398,534.517690064935,955.093974878843,931.468848369631,874.114660936272
"SLC35E1",1089.46550493004,1136.37832470384,991.941482524351,1700.79896912003,1681.91318514918,1585.27295582802
"SCAMP1",853.685656848162,1024.01471869337,963.673720068994,1481.29081841438,1474.54238313988,1557.69572465125
"UPF3AP3",116.147708414716,78.7703629764131,118.21064299513,5.44878388276439,20.3971280664883,13.3707787523713
"RNF4",1928.05195968428,1816.35189922082,1801.42740738231,2813.1292789015,2718.76719519566,2519.55612114996
"CAPN7",797.934756809098,674.18163606283,812.055721444806,1196.39726111555,1269.72122213889,1506.71963065784
"MST1",348.443125244148,348.674694939711,345.637640931412,143.22517634695,166.576545876321,147.078566276084
"PPP1R9A-AS1",94.0796438159199,55.602609159821,107.931456647727,1.55679539507554,12.7482050415552,4.17836836011602
"ATP5MK",1664.39666158288,1877.74644683479,1734.61269612419,1226.75477131952,1053.85161676856,1088.88279464624
"PRPF4",1248.5878654582,1415.54975819378,1260.48522585024,2009.04445734498,1911.38087589717,1985.56064472713
"COX7B",2994.28792293138,2889.01890092903,2953.98117658482,2205.2006771245,1846.78997035329,1907.84299322898
"TRIM25",2425.16415169927,2396.70413232645,2727.83907694197,3889.65329459623,3383.37361802874,3872.51179615553
"CDK9",4563.44346361419,4224.63990845557,4615.35466998377,3042.75659967514,3242.29348223553,2512.87073177378
"MANF",1073.20482575198,1073.82538939904,1021.49414327313,1623.73759706379,1702.31031321567,1525.10445144235
"NUP85",2090.65875146489,1965.78391133784,1958.1849991802,1384.76950391969,1392.95387087393,1266.04561311515
"UBR2",1693.43358868656,1855.73708070903,1908.07396573661,2538.35489167067,2691.57102444035,2712.59673938732
"CDK5RAP1",1737.56971788415,1732.94798548109,1744.89188247159,1190.17007953525,1188.98259020904,1157.40803575214
"ALG1",355.411987749031,341.724368794733,442.005012938312,753.488971216561,697.751755941119,707.815600203654
"TBC1D3L",290.36927103679,392.693427191236,566.640147400568,159.571527995243,148.729058818144,109.47325103504
"XPO7",2401.93461001633,2189.35273566795,2197.17608175731,3242.80480794235,3097.8138250979,3569.16225321111
"SBNO1-AS1",147.507589686689,148.273624426189,177.315964492695,49.0390549448795,39.0944954607692,33.4269468809282
"NRP2",10.4532937573244,20.8509784349329,25.6979658685065,130.770813186345,96.0364779797156,129.529419163597
"STIMATE-MUSTN1",204.4199668099,150.590399807849,168.321676438718,52.9310434325683,48.4431791579096,46.7977256332995
"CLPB",919.88985064455,1113.21057088725,1071.60517671672,1815.22343065808,1635.16976666348,1567.72380871553
"MTCH1",10179.1851654657,9721.18950144204,9707.40660682833,7809.66409939644,6811.79089387098,6607.67172468748
"DNASE2",2018.64717224776,1794.34253309506,1864.38742376015,2931.44572892724,2584.48610209128,2877.22445277589
"NBEAL1",556.347523306489,609.311925376372,442.005012938312,868.691830452151,1098.89527458205,1234.29001357827
"TBC1D22A-DT",265.978252269699,258.320455055002,276.253133086445,94.1861214020701,105.385161676856,110.308924707063
"RPS6",37624.8886638631,37612.8483212373,35571.1243551867,28963.3999276829,28310.3638759496,29339.6669510627
"CSTF2T",1153.34674455813,1079.61732785319,1230.93256510146,1735.04846781169,1703.16019355177,1896.14356182065
"FAM102B",2857.23362700201,2897.12761476484,2603.20394247971,3673.25873468073,4516.26410605494,4906.24012844823
"SMG7",1998.90206181726,2138.38367727145,2152.20464148742,2978.92798847704,2864.09673266939,3069.42939734123
"ARNT",1257.87968213137,1460.72687813613,1215.51378558036,1995.81169648684,1958.97417471898,2274.70373524716
"TMEM243",1118.50243203371,1209.35674922611,1188.53092141843,762.829743587014,738.546012074096,697.787516139376
"UBQLN4",943.119392327493,881.533032721329,756.805094827517,1461.05247827839,1383.60518717679,1365.49078008592
"POLR2H",1425.13238224856,1359.94714903396,1391.54485177963,952.75878178623,837.982011398226,879.964376640434
"RPL28",19890.2950660201,19650.8887872334,17243.3350977679,14387.9030412881,12686.1637770196,11064.3194175872
"RBM3",6572.79881918877,6924.84161577938,6836.94381931616,4601.10879014576,4855.36636016031,5291.48569125093
"NCAPD3",1912.95275759037,1752.64057622519,1823.27067837054,2554.70124331896,2796.9561861172,2590.58838327193
"FER",331.02096898194,384.584713355429,421.446640243507,644.513293561273,750.444336779547,845.701756087483
"TIMM44",1423.97090516442,1438.71751201037,1300.31707294643,939.526020928088,767.441943501621,684.416737387004
"MPHOSPH6",869.946336026222,947.561131098617,773.508772642046,403.988405022102,470.833706201437,520.624697670456
"CD82",182.351902211104,198.084295131862,246.700472337662,510.628889584777,451.286458471053,427.029246403857
"MAML2",437.876860723479,648.697106864579,520.383808837257,914.617294606879,1074.24874483505,1125.65243621526
"PAM16",421.616181545419,419.336344080317,388.039284614448,210.945776032736,181.874391926187,176.327144796896
"RP2",2218.42123072107,2487.05837221116,2147.06504831372,3159.51625430581,3479.41009600846,4066.38808806491
"LINC00641",974.479273599467,757.585549802562,894.289212224026,382.193269491045,510.77808199831,471.319951021087
"SFXN4",1585.41621986087,1512.85432422346,1680.64696780033,1053.1720847686,1041.95329206311,1061.30556346947
"CCT6P1",501.758100351573,450.612811732716,531.947893478085,177.474675038611,220.119007050852,264.908554031356
"MAP2K6",390.256300273446,260.637230436661,294.2417091944,623.496555727753,631.461089725032,833.166651007135
"CITED2",1346.15194052656,1124.79444779555,1074.17497330357,1910.96634745522,1937.72716631638,1788.34165812966
"HMGB1P1",938.473483990905,874.582706576352,1022.77904156656,450.692266874369,516.727244351036,594.163980808498
"IK",5087.26962856456,5045.93678125376,5095.90663172484,3519.13599056826,3777.71809398085,3893.40363795611
"RPL9",13980.6996618794,13716.4686471134,12631.8351226644,10056.1198544904,10177.3170248415,10334.776301911
"FCGR1A",2715.53342273606,2667.76685198058,2596.77945101258,1911.74474515276,1777.94966312889,1924.55646666944
"REPS2",125.439525087893,235.15270123841,214.578015002029,467.8170162202,474.233227545852,512.267960950224
"PLAGL2",1415.84056557539,1495.47850886102,1670.36778145292,2377.22656828035,2257.28217269137,2222.0562939097
"LINC01914",183.513379295251,150.590399807849,133.629422516234,43.5902710621151,42.4940168051839,26.7415575047425
"ACBD3",970.994842347025,871.107543503863,1162.83295554992,1618.28881318102,1651.31749304945,1668.84032303034
"KDM3B",3955.99094860522,3632.70379844164,3812.29323659294,5116.40806591576,5210.61634065165,5075.04621019692
"PNPLA8",997.70881528241,935.977254190321,977.807601296673,1380.877515432,1619.87192061361,1782.4919424255
"MTND4P12",375.157098179532,240.944639692558,296.81150578125,91.8509283094568,90.9371959630935,129.529419163597
"EHD1",16830.9644263765,16998.1809752336,16580.3275783604,26333.1941077027,24085.6087251782,20856.7435063551
"UBE2G1",1343.82898635826,1350.68004750732,1215.51378558036,1848.6945316522,2117.05191723426,1980.54660269499
"OPHN1",833.94054641766,730.942632913481,808.20102656453,1178.49411407218,1321.56392264122,1457.41488400847
"MAX",4317.21032177499,4187.57150234902,4012.73737036729,3078.56289376188,3108.86226946725,3000.0684825633
"ELP3",860.654519353045,962.620171079402,844.178178780439,1394.11027629015,1347.91021306043,1452.40084197633
"BEST1",1233.48866336428,1120.16089703223,1304.17176782671,790.073663000836,753.843858123962,689.430779419144
"UTRN",2106.91943064295,2114.05753576403,2428.45777457386,3035.7510203973,3399.52134441471,3344.36603543686
"COMMD3",655.073075458998,625.529353047987,589.768316682224,332.375816848628,339.102254105367,351.818615921769
