"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion",178,-0.534974266782886,-1.90843320345822,0.00116550116550117,0.014204271923379,0.009388256411419,3725,"tags=39%, list=20%, signal=31%","6385/201294/5590/1605/340533/23122/1399/51144/395/4851/9475/55604/2185/10109/6548/57091/54453/5921/27185/6904/4739/253725/81848/5786/2192/23332/56940/94/5880/596/3987/340485/5328/9448/2932/79834/81/7414/1021/5795/71/7402/6714/25/6789/811/1793/5291/59339/5800/4323/57580/4763/5295/387/4070/9748/3655/1845/1601/23603/5034/6480/8829/948/342184/23499/7094/2316"
"GO:0045765","GO:0045765","regulation of angiogenesis",223,-0.524780868911259,-1.90834572253839,0.00112866817155756,0.014204271923379,0.009388256411419,2467,"tags=28%, list=13%, signal=24%","161742/7494/10253/339123/94/64218/2113/4303/3099/154796/10000/728/55333/27161/3579/26523/6301/7453/3091/28996/2022/672/25/1545/6774/729230/5291/6786/10800/5176/22846/6667/23670/493/54583/6558/4763/6772/5315/64855/51752/7082/23328/23129/5294/718/204851/5230/2969/2896/8829/3716/3688/719/5578/26051/7048/1499/65125/1536/1524/10457"
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly",358,-0.508467382988288,-1.90756040167152,0.00107066381156317,0.014204271923379,0.009388256411419,3009,"tags=33%, list=16%, signal=28%","55604/11124/2185/5336/10109/23521/57482/9928/5921/4210/2934/5899/51100/3059/382/64853/7067/6904/578/140609/253725/7984/10018/10092/58497/329/157922/7040/57606/96459/5734/7157/23332/54209/3055/9530/57506/55755/5908/65018/6708/3958/10458/54930/2314/55845/5058/348/23271/55626/93663/29767/6886/2932/545/23355/10333/134957/2059/2475/55729/7453/85464/24144/10565/120/6047/6714/23379/81553/472/4733/25/822/6653/5781/9659/6812/7415/2885/3054/55737/1955/2241/22919/57580/57617/10497/387/118/9392/26999/57600/2033/19/6709/1654/136319/3071/27072/2288/830/1639/55832/4478/6850/948/1981/3936/7099/6711/7037/9793/3309/23191/342184/54434/1452/3312"
"GO:0009101","GO:0009101","glycoprotein biosynthetic process",254,-0.51710426176643,-1.90372809826792,0.0011037527593819,0.014204271923379,0.009388256411419,3394,"tags=35%, list=18%, signal=29%","56548/11046/2218/64116/84892/27230/9215/2673/2134/116150/3479/143888/9321/29071/79087/374907/55343/79690/22845/10678/91869/29925/6483/9394/80267/54480/84920/596/4248/5663/23385/340485/26035/23509/9653/23333/1839/84750/27090/51363/56052/11261/10318/27161/7903/440138/7358/2132/26574/2530/283464/6482/10565/10905/9334/4124/6646/4121/9917/81618/11320/4864/6185/29940/9528/201595/2589/84061/2137/659/538/6184/200424/3703/50515/56886/3340/2683/1650/84002/6480/4245/64131/124583/9375/55568/9761/2590/1499/4249"
"GO:0010885","GO:0010885","regulation of cholesterol storage",17,-0.7820759326458,-1.90174375669951,0.00154320987654321,0.014204271923379,0.009388256411419,2121,"tags=59%, list=11%, signal=52%","949/54209/9619/6721/10938/4023/5465/19/948/338"
"GO:0035023","GO:0035023","regulation of Rho protein signal transduction",79,-0.584791783868868,-1.90102973160755,0.00131926121372032,0.014204271923379,0.009388256411419,2048,"tags=35%, list=11%, signal=32%","1902/90627/9754/157285/348/4983/27/23370/2059/396/9289/2859/117289/25/613/83892/57493/8452/50650/19/6091/56882/8829/11214/3688/408/1452/2909"
"GO:0006972","GO:0006972","hyperosmotic response",23,-0.730375428698793,-1.89957318287243,0.00151975683890578,0.014204271923379,0.009388256411419,3816,"tags=65%, list=20%, signal=52%","7098/6513/79085/9181/27347/3954/231/10725/10367/9943/92241/2547/6558/7520/65125"
"GO:0016236","GO:0016236","macroautophagy",325,-0.508491452081739,-1.89897411641134,0.00108108108108108,0.014204271923379,0.009388256411419,4259,"tags=48%, list=23%, signal=38%","10273/7189/128866/64419/3964/137492/57132/23400/9706/55763/9554/9637/23232/165324/665/55968/207/81631/25978/10193/339122/10133/115201/81671/155066/8992/23367/706/5595/55062/65992/51606/9538/81624/60673/5828/4734/120892/5290/8027/10558/58533/529/79065/80208/9373/23130/58476/10015/64127/79643/5289/51534/2548/23710/5861/1457/55613/5899/51100/9842/55102/79837/25793/2081/149371/535/5049/2597/112936/801/7157/7879/154/9711/8878/91782/51382/200576/65018/23274/51715/56893/10043/5663/8678/11331/57724/9559/6721/91452/2773/9474/7855/137886/10490/55626/51375/9525/83667/4534/55207/2475/823/9342/23503/3091/53349/5305/292/6714/523/2048/528/79137/472/9776/1509/245972/10533/29978/5287/29979/124997/7415/84938/9927/8396/4864/81876/55737/143686/64771/3064/1459/23265/5768/112574/4077/3920/9517/401548/55187/27072/54832/57674/526/9114/60412/23001/488/9779/987/10075/57533/140775"
"GO:0006898","GO:0006898","receptor-mediated endocytosis",204,-0.527712062125919,-1.89778569707624,0.00114155251141553,0.014204271923379,0.009388256411419,3319,"tags=39%, list=18%, signal=32%","6622/160/4037/4734/8301/55681/304/5336/157/1174/79890/5899/375/382/10825/115548/4040/85439/6386/636/22876/9214/3689/154/22848/6642/1902/200576/929/2060/5298/3161/348/4983/23345/55788/83737/4043/7430/3579/9784/85377/54874/161/5538/1173/29978/6653/5291/57720/302/3949/2885/4289/1211/821/1601/718/3685/23317/10487/11031/55589/867/6850/1514/3688/948/7037/9779/950/4074/408/3676/163/3482/4035/1213/4360"
"GO:0043112","GO:0043112","receptor metabolic process",66,-0.600567040889838,-1.89734383272026,0.00137741046831956,0.014204271923379,0.009388256411419,4017,"tags=55%, list=21%, signal=43%","55004/22853/10133/8898/5193/6622/5828/4734/57679/11149/51100/22876/55614/7040/5641/9341/8934/2060/5663/8678/348/151636/83737/10564/823/2530/4905/5770/1509/6653/302/3949/5045/7805/125058/8239"
"GO:0051261","GO:0051261","protein depolymerization",102,-0.564499707875173,-1.89594024522012,0.00126262626262626,0.014204271923379,0.009388256411419,4034,"tags=47%, list=22%, signal=37%","126731/11344/5962/344148/146057/57026/58526/50810/23122/347240/81624/29766/324/5290/11004/55604/57482/2934/9181/253725/57553/23332/6708/2314/55201/23271/9525/29767/26586/2059/120/23075/3796/822/444/22974/57551/118/51474/6709/136319/9645/830/9948/6711/9793/1213/3312"
"GO:0007029","GO:0007029","endoplasmic reticulum organization",93,-0.571311867521054,-1.89580856352122,0.0012987012987013,0.014204271923379,0.009388256411419,3242,"tags=42%, list=17%, signal=35%","23023/9451/55151/55161/7905/55969/27348/23065/120892/9697/10313/221035/375056/55831/9919/10162/65055/80124/23420/9217/439/22872/3998/6252/23471/10959/8266/79137/10890/57488/29927/9980/93380/57003/10345/10087/23344/283820/65125"
"GO:0044242","GO:0044242","cellular lipid catabolic process",181,-0.529952222433353,-1.89553989475826,0.00116279069767442,0.014204271923379,0.009388256411419,4206,"tags=43%, list=22%, signal=33%","5580/285362/2110/6609/5106/26090/215/196463/222236/207/22933/23175/3033/23600/51542/1384/8605/5828/1962/747/8310/55512/57406/5336/5825/10449/23659/79887/10825/10908/2108/22876/39/38/949/50640/5337/27293/5321/340485/151056/32/34/4758/83667/51/1376/11343/5538/1545/6653/5095/3949/3032/9663/83752/4023/5465/3417/5096/3074/427/51573/5294/4668/2581/3295/2517/8879/950/4074/2760/338/7941/2720/3030/11057"
"GO:0032984","GO:0032984","protein-containing complex disassembly",230,-0.5202387765123,-1.89444237796041,0.00112994350282486,0.014204271923379,0.009388256411419,4331,"tags=47%, list=23%, signal=37%","55014/6602/11034/128866/23197/57132/126731/11344/5962/344148/146057/6601/8775/81631/25978/8289/56648/23401/57026/55239/58526/81671/50810/5193/23122/6418/347240/81624/5828/29766/324/5290/84340/5976/11004/23708/55604/57482/79643/5289/51534/23710/2934/9181/196528/253725/29904/57553/3480/801/23332/154/9711/91782/6708/23274/56893/10043/8678/2314/57724/9474/6749/55201/23271/9525/29767/2932/26586/2059/9342/83743/6737/24144/10269/120/2107/4905/23075/3796/2935/822/1659/29979/7415/444/22974/57551/6599/4609/3159/118/3920/51474/327/6709/136319/9645/830/11198/23064/9948/6711/488/9793/65125/140775/1213/3312"
"GO:1903510","GO:1903510","mucopolysaccharide metabolic process",77,-0.586474290842503,-1.89347860486733,0.00134048257372654,0.014204271923379,0.009388256411419,3403,"tags=42%, list=18%, signal=34%","8372/56548/11046/160/84068/55512/1909/10855/10678/3423/6483/7040/54480/3161/26035/9653/51363/7358/2132/6482/4790/10057/54928/29940/23670/3074/50515/3340/64131/2720/1213/2799"
"GO:0006949","GO:0006949","syncytium formation",51,-0.624608493687126,-1.89275067734971,0.00144300144300144,0.014204271923379,0.009388256411419,2746,"tags=35%, list=15%, signal=30%","4756/135228/3566/54209/900/85461/30816/1793/10938/963/4773/8536/8754/5738/4627/3688/1794/9644"
"GO:0036120","GO:0036120","cellular response to platelet-derived growth factor stimulus",21,-0.739114654499152,-1.89196192378926,0.00152439024390244,0.014204271923379,0.009388256411419,1387,"tags=29%, list=7%, signal=26%","890/6714/538/867/7099/8826"
"GO:0034381","GO:0034381","plasma lipoprotein particle clearance",32,-0.682756112358741,-1.89146582115409,0.00151515151515152,0.014204271923379,0.009388256411419,2121,"tags=38%, list=11%, signal=33%","949/54209/348/4043/6646/10938/302/3949/57552/948/338/3988"
"GO:0043244","GO:0043244","regulation of protein-containing complex disassembly",113,-0.55628719624295,-1.89133488800443,0.00123609394313968,0.014204271923379,0.009388256411419,4034,"tags=47%, list=22%, signal=37%","11344/5962/146057/56648/57026/55239/58526/50810/23122/81624/29766/324/5290/5976/55604/57482/2934/9181/253725/3480/23332/154/9711/6708/23274/56893/10043/2314/9474/55201/23271/29767/26586/2059/10269/120/2107/23075/2935/822/444/22974/57551/118/51474/6709/136319/830/23064/9948/6711/65125/140775"
"GO:0014909","GO:0014909","smooth muscle cell migration",64,-0.602858724626778,-1.89074792491308,0.00139275766016713,0.014204271923379,0.009388256411419,2108,"tags=33%, list=11%, signal=29%","5361/1902/4303/596/4208/5328/6714/9732/3486/1545/10672/6653/85440/4763/538/2768/8829/7099/54434/4035/11057"
"GO:0010507","GO:0010507","negative regulation of autophagy",82,-0.578551178135076,-1.88950424859414,0.00131752305665349,0.014204271923379,0.009388256411419,4319,"tags=57%, list=23%, signal=44%","26073/84861/3586/11011/9554/9637/3082/207/22933/10193/221937/5987/706/6622/120892/5290/23012/9682/3953/3587/7157/54209/9711/65018/596/23274/56893/8678/5476/8140/10670/1611/4534/57521/2475/23118/58528/6774/4864/1982/5768/2033/1981/8925/57533/65125/140775"
"GO:0045766","GO:0045766","positive regulation of angiogenesis",127,-0.54774150507259,-1.8882314724054,0.00122100122100122,0.014204271923379,0.009388256411419,2421,"tags=28%, list=13%, signal=24%","7494/339123/94/2113/3099/10000/728/27161/3579/3091/28996/2022/672/25/1545/6774/6786/10800/6667/5315/51752/7082/23328/718/204851/2896/8829/3716/3688/719/5578/7048/65125/1536/1524"
"GO:0051648","GO:0051648","vesicle localization",193,-0.524803036568344,-1.88597604099264,0.0011441647597254,0.014204271923379,0.009388256411419,4121,"tags=42%, list=22%, signal=33%","30850/55717/23400/22878/55763/388552/84364/6385/55088/5590/8195/55773/23122/55062/8766/5873/6622/26258/54732/8301/120892/157769/8027/27445/55512/81565/80208/10015/22920/118426/9321/5861/4647/149371/6386/63971/23332/7879/66008/65018/9919/10749/8729/5663/8773/54820/122553/10652/8615/60684/93664/23233/9525/10640/59349/81/9342/54874/1861/10959/83696/55770/23208/9371/6812/3064/23265/5048/10497/8452/26985/8546/26115/5294/7109/1639/23291/60412/4644/10972/3676/1499"
"GO:0005976","GO:0005976","polysaccharide metabolic process",78,-0.581936176816572,-1.88543764593989,0.00132978723404255,0.014204271923379,0.009388256411419,3688,"tags=47%, list=20%, signal=38%","5509/8972/56548/2997/160/5255/55512/3479/3572/51763/2548/3795/3953/7040/178/5213/5834/9653/34/5499/10728/2932/2132/2992/7360/2632/5836/8445/4790/79660/5257/4864/83931/55276/3340/1312/1213"
"GO:0030520","GO:0030520","intracellular estrogen receptor signaling pathway",44,-0.639825307129465,-1.88536873199259,0.00146412884333821,0.014204271923379,0.009388256411419,3399,"tags=45%, list=18%, signal=37%","65992/9325/10474/10498/55325/79039/11331/5058/133522/6879/23543/6714/672/11240/57617/5469/167465/142/8031/23019"
"GO:0016482","GO:0016482","cytosolic transport",128,-0.546354984492343,-1.88342657834543,0.00122699386503067,0.014204271923379,0.009388256411419,3609,"tags=49%, list=19%, signal=40%","57589/7260/5987/55275/51542/55773/55062/22836/160/51272/80148/120892/400/23033/58533/23041/84910/7874/253725/64145/112936/55614/6811/29886/7879/6642/90196/200576/9341/8934/10749/8729/2060/9043/10652/9559/10097/738/387680/10490/6643/55207/51552/5305/92241/9581/9827/55737/10228/9980/51479/29934/7805/26115/23085/7109/54832/1639/3916/6272/9779/57533/1213"
"GO:0007033","GO:0007033","vacuole organization",216,-0.519387177538352,-1.88090860737071,0.00113765642775882,0.014204271923379,0.009388256411419,4093,"tags=50%, list=22%, signal=39%","23400/537/9706/9554/9637/55004/23232/165324/55968/81631/25978/339122/115201/80231/81671/5532/63894/51542/55062/51606/60673/120892/84376/2055/79065/80208/23130/58476/79643/5289/2548/55647/23710/5861/5899/51100/4647/55102/79837/535/10159/8720/96459/55353/7879/55/91782/51382/200576/65018/54734/51715/10043/5663/8678/53/5298/9474/137886/55626/51375/9525/4534/55207/9896/2475/23503/51552/5305/411/54664/523/2048/4124/9776/5538/1509/10533/29978/5287/29979/84938/302/9927/8396/81876/55737/8804/79158/57617/112574/3920/7805/3074/1200/401548/8546/19/9897/3916/2896/488/950/987/57533/3988/140775"
"GO:0001952","GO:0001952","regulation of cell-matrix adhesion",101,-0.558549518258177,-1.8744193050059,0.00126742712294043,0.014204271923379,0.009388256411419,3725,"tags=44%, list=20%, signal=35%","6385/5590/1605/340533/23122/395/9475/2185/6548/54453/5921/27185/5786/23332/56940/94/596/3987/340485/5328/9448/2932/79834/7414/1021/5795/71/7402/6714/25/5291/59339/4323/4763/5295/387/9748/1845/23603/8829/948/342184/23499/7094"
"GO:0009755","GO:0009755","hormone-mediated signaling pathway",138,-0.539142712660201,-1.8743371260389,0.00121951219512195,0.014204271923379,0.009388256411419,4180,"tags=47%, list=22%, signal=37%","51094/55198/9572/6502/7533/55818/8289/2180/5916/7376/5970/65992/9325/10474/10498/4734/4306/1408/2965/9611/26524/6049/7067/23081/55325/8611/9604/79039/11331/5058/2908/10728/8648/55625/85315/133522/6879/23543/6714/672/811/9975/5781/57178/3301/26060/9612/11240/57617/5547/79602/387/5465/5469/2033/167465/1601/2288/5594/51366/142/6256/8031/11057/23019"
"GO:0032870","GO:0032870","cellular response to hormone stimulus",450,-0.49333595730879,-1.87357587962162,0.00104712041884817,0.014204271923379,0.009388256411419,3283,"tags=36%, list=18%, signal=30%","9325/10999/10474/10498/5894/4734/324/5290/4306/7292/4851/1408/8725/842/9475/81565/10014/51763/2965/23484/6548/1909/687/338557/9611/26524/57492/5905/4218/6776/8503/6049/54331/7067/79837/2729/29904/3953/7494/23081/5786/3192/10018/301/55325/3480/6655/5734/51043/8611/9604/6443/4303/6464/5573/6586/10458/9131/5164/79039/11331/5910/5058/4208/2771/2309/8615/9734/23516/23235/2908/54828/10728/55667/5286/8648/2805/2932/9640/890/2475/23038/55625/3416/85315/133522/5305/9882/6879/23543/4841/4790/6714/672/10499/10890/1545/5770/811/1509/7532/6774/9975/6653/5781/57178/3301/26060/9612/2885/8396/5176/4864/64754/9663/11240/6667/1508/143686/2241/2782/10768/57617/5547/6599/6772/5295/5315/79602/387/114882/5465/5469/2033/1979/1520/2058/167465/8202/2235/1601/2288/5594/51366/142/6256/11031/3716/31/498/4644/64397/1514/23191/5578/678/8031/11057/5591/23019/476/3312"
"GO:0060976","GO:0060976","coronary vasculature development",34,-0.665371603760858,-1.87224566720685,0.00149925037481259,0.014204271923379,0.009388256411419,3144,"tags=47%, list=17%, signal=39%","4851/6722/196528/161742/1954/10427/639/29072/9784/51684/84516/23129/3340/7046/8829/163"
"GO:0008286","GO:0008286","insulin receptor signaling pathway",102,-0.557383301320188,-1.87203893685677,0.00126262626262626,0.014204271923379,0.009388256411419,3676,"tags=54%, list=20%, signal=44%","4690/208/252983/2887/23411/4691/493829/5580/51094/207/5579/5590/5970/5595/9361/10999/5894/324/5290/81565/51763/8503/79837/5786/3480/6655/51043/4303/6464/10458/5164/2771/23516/23235/5286/2932/9640/3416/5305/6714/5770/1509/6653/5781/26060/2885/8396/143686/2241/6599/5295/114882/1979/5594/64397"
"GO:0043401","GO:0043401","steroid hormone mediated signaling pathway",109,-0.553011649000423,-1.87200260957592,0.00124688279301746,0.014204271923379,0.009388256411419,3283,"tags=40%, list=18%, signal=33%","9325/10474/10498/4734/4306/1408/9611/6049/23081/55325/8611/9604/79039/11331/5058/2908/10728/55625/85315/133522/6879/23543/6714/672/811/57178/3301/9612/11240/57617/387/5465/5469/2033/167465/1601/2288/5594/51366/142/6256/8031/11057/23019"
"GO:0051693","GO:0051693","actin filament capping",36,-0.658509490975574,-1.87186917245224,0.00147710487444609,0.014204271923379,0.009388256411419,3181,"tags=44%, list=17%, signal=37%","29766/55604/57482/2934/253725/6708/2314/29767/2059/120/822/118/6709/136319/830/6711"
"GO:0002526","GO:0002526","acute inflammatory response",82,-0.573134805629549,-1.87181478697356,0.00131752305665349,0.014204271923379,0.009388256411419,761,"tags=18%, list=4%, signal=18%","2212/2157/6693/5547/114548/5294/718/2683/196527/3570/7037/241/3988/9332/2"
"GO:1901879","GO:1901879","regulation of protein depolymerization",78,-0.57769215016349,-1.87168725897157,0.00132978723404255,0.014204271923379,0.009388256411419,4034,"tags=47%, list=22%, signal=37%","11344/5962/146057/57026/58526/50810/23122/81624/29766/324/5290/55604/57482/2934/9181/253725/23332/6708/2314/55201/23271/29767/26586/2059/120/23075/822/444/22974/57551/118/51474/6709/136319/830/9948/6711"
"GO:0006892","GO:0006892","post-Golgi vesicle-mediated transport",99,-0.559333326469026,-1.87029973082927,0.00127713920817369,0.014204271923379,0.009388256411419,3493,"tags=51%, list=19%, signal=41%","10067/51542/55062/160/3996/51125/23033/23041/10434/149371/63971/23062/64145/55614/9522/54520/90196/9341/9919/8729/2060/10066/8773/10490/6102/23233/10640/163882/10564/51552/4905/57020/55770/27032/10890/6653/9581/2181/9135/9980/51479/7805/54832/3916/11031/60412/4644/6272/6711/23499"
"GO:0006623","GO:0006623","protein targeting to vacuole",45,-0.632733058662803,-1.87001016208787,0.00146842878120411,0.014204271923379,0.009388256411419,2159,"tags=42%, list=12%, signal=37%","7879/8878/8678/23355/9765/6653/79158/3920/7805/26985/8546/55187/27072/54832/6272/950/4074/8031/3312"
