"","C08_10_1","C08_10_2","C08_10_3","C08_100_1","C08_100_2","C08_100_3"
"PSMB2",3273.42836020506,2997.90657992937,3081.36652868351,4106.92663685381,4247.37180016474,3968.82944500312
"ADGRE4P",1245.99804581782,1347.03552634417,1310.08606735322,1723.39289759016,1790.24736623766,1876.91663352531
"BOD1L1",5853.01356326277,6884.74372717385,6811.34509351806,9402.846442324,7954.89073600947,9593.12946024047
"RHEX",97.8937127658385,66.7873759570082,63.3912613235427,233.915452301669,164.072929352158,173.071923251761
"ATP6V0D2",113.350614781497,79.0160504280097,90.9526792903004,29.586144164638,18.5243629913727,30.0994649133497
"NUP93",2074.65973721286,1976.34192796724,1989.93437719991,2667.37580984314,2830.25803132473,2585.32903987879
"PLAU",200.081009424916,137.337420982017,135.050948037113,71.1916593961601,54.24992018902,46.2241782597871
"STT3A",4046.27346098799,4101.30928412051,4364.8098920022,3346.00799161953,3101.50763226983,2943.2976761697
"TNFRSF11A",202.657159760859,191.896122468024,236.109480581891,116.495442648262,66.1584392549024,77.3986240628993
"MANF",1791.28320025912,1884.15653580123,1676.65292631109,1173.27552952892,1262.30302098354,1362.00078732908
"PHKB",3974.99996836023,4502.03353986255,4554.0649620406,3475.44737233982,2950.66639076865,3077.67028739001
"KCNJ2",2066.07256942638,2458.9042359383,2278.41055191864,1754.82817576509,1385.35771799766,1552.27240481704
"ACOX1",4107.24235227198,4310.13741739453,3936.68919958523,3167.56655962655,2520.63653561178,3145.39408344505
"CD9",5068.14642757876,4859.4871013226,4842.54113675933,3768.53511297076,3767.06153117414,3919.38032407404
"IQSEC2",1769.81528079292,1518.23696893819,1435.94987606808,915.321335093487,1073.08988471452,1158.82939916397
"ACVRL1",234.429680570824,195.658791536024,175.474361055024,92.4567005144936,87.3291398164712,92.4483565195742
"PNPLA3",1207.35579077868,1207.81677082815,1245.77609209745,816.392665542979,881.2304108753,884.70927227453
"CCDC18-AS1",1396.27348208117,1414.76356956817,1671.14064271774,1085.44166404016,1008.25461424471,1006.18211281769
"SMIM14",1306.10822032316,1405.35689689817,1666.54707305662,1075.27142698356,916.955968072948,923.40858430598
"NLRC4",1622.11599486552,1689.43841153221,1612.34295105533,1200.08797267813,1140.57149275452,1235.1530423371
"PAPSS2",277.365519503209,263.386834760032,367.485572890103,140.53418478203,148.194903930981,166.622037913186
"KIFC3",1087.99415854664,912.447248990112,849.810387308363,617.610759436818,628.505172921573,617.03903072367
"NAIP",3118.00062326982,3768.31307160246,3798.88210975144,2700.66022202836,2524.60604196708,1968.29000915512
"HNRNPAB",6255.75173244854,6170.77727152076,5990.9335520409,7327.19351577362,8390.21326630673,8418.17534773006
"CACNA2D4",2267.87101240859,2029.01929491925,2015.65836730221,1305.48861126465,1619.55859296001,1510.3481501163
"ZFP36",4394.05375634031,3693.05969024246,3349.63099689329,5029.64450798845,5668.45507536004,5344.8049838991
"KNL1",1024.44911692671,1097.75870058914,1247.6135199619,2053.4633184269,1735.99744604864,1424.3496789353
"BRIP1",477.446528928125,506.078989646062,574.196207640786,1080.81882901443,701.279456101966,836.335132235218
"MAPK13",134.81853424769,118.524075642015,139.644517698239,51.7757522881164,39.6950635529415,54.824025377887
"ETV5",10479.7795666166,10314.4165826563,10929.9396516839,13511.6222131881,12910.1578362017,13543.6842301176
"HMGCR",10147.4561732799,11196.7624791024,11400.3211849832,8730.68622958363,7712.75084833652,8539.64818827323
"MCM6",3042.43354674882,2982.85590365737,3131.8957949559,3934.0326068917,3911.28692874983,3964.52952144407
"COL26A1",1574.02785526125,1341.39152274217,1221.88952985959,1988.74362806676,2476.97196570355,1828.542493486
"MAP3K12",581.351259144497,523.011000452065,544.797361809577,318.975616775003,366.517753472159,345.06886561376
"VOPP1",7446.79190443291,7339.0860171349,6793.88952880578,9048.73727935349,9186.76087493575,9231.93588128027
"KMT2C",8579.43933546924,8719.98556509108,8913.36257044944,7089.57979545137,6642.3073011922,6979.85091722785
"TRPV4",601.101745053395,494.790982442061,539.285078216226,811.769830517254,809.779296480006,850.30988380213
"MCM3",3954.39076567269,3868.02380190448,3938.52662744968,4888.18575620128,5243.71789534357,4956.73688269485
"CCDC144CP",219.831495333813,157.091433589019,223.247485530737,99.8532365556531,79.3901271058829,83.8485094014743
"DNAJC2",758.246915545925,774.169160741095,965.568342768745,1480.23177523704,1126.01663611844,1259.87760280164
"UHRF1",2818.30846752177,2768.38376678134,2849.85061776275,3482.84390838098,3853.06750220552,3688.25943277511
"ATP7A",2271.30587952318,2728.87574156734,2900.37988403514,2000.76299913364,1677.77801950433,1828.542493486
"RAPGEF1",14189.4360503747,12994.3776263396,11867.0278625536,16061.5780133778,18914.6977829766,17233.0186437825
"SASH1",1189.32273842707,1401.59422783017,1489.23528413714,942.13377824269,871.968229379614,972.857705235054
"RGL1",1507.04794652672,1588.7870139632,1636.22951329318,2248.54695651249,1979.46050250668,2225.21044180836
"MCC",611.406346397167,647.17907969608,627.48161570985,442.867595464425,381.072610108238,381.618215865684
"SLFN5",941.153589397886,945.370603335117,1087.7572957547,705.444624925587,685.401430680789,563.289986235545
"CEP152",462.848343691114,471.274300767058,444.657543197024,788.655655388631,640.413691987456,698.737578345619
"OASL",85.8716778647706,76.1940486270094,99.2211046803278,166.422060926089,199.798486549805,209.621273503686
"NCAPG2",1563.72325391747,1490.95761819518,1714.32019753233,2319.73861590865,2216.30771503923,2029.56391987158
"GYPC",640.602716871189,625.543732555077,661.474031202185,399.412946222613,436.645699082356,425.692432345946
"THBS1",30.9138040313174,82.7787194960102,48.6918384079386,10.1702370565943,0,7.52486622833743
"UBA7",1366.2183948285,1110.92804232714,1162.17312426495,1778.86691789886,1914.62523203688,1576.99696528157
"INTS3",2297.92609966126,2270.77078253828,2298.62225842759,1796.43369099661,1683.07069464472,1710.29459561212
"NCL",30697.4074030982,32685.365526453,34816.5018895406,41999.3807757139,40152.8799525854,42188.6999996187
"PEA15",13054.2124690024,12530.6286637085,12358.5398162942,15068.5930498522,16978.9018503782,16207.4868749491
"PRMT1",4295.30132679583,4139.87664206751,3573.79719635625,5172.02782678077,6244.03349687769,5181.4078886552
"RAB37",434.51068999574,380.029575868047,363.810717161202,248.708524383988,222.292355896472,205.321349944636
"TACSTD2",7870.99799308488,7093.57186044787,6786.53981734797,4902.9788282836,5820.61948564632,5532.92663960754
"FES",1835.9364727488,1593.4903502982,1392.77032125349,1087.29079805045,1081.02889742511,1151.30453293563
"ORC1",775.421251118879,684.805770376084,699.141302423421,1044.76071581378,1172.32754359687,965.332839006717
"PKMYT1",395.009718177945,346.165554256043,368.404286822328,542.720832020078,678.785586755299,564.364967125308
"TNFRSF10D",2390.66751175521,2455.1415668703,2339.0456714455,3071.41159109148,3092.24545077414,3138.94419810647
"SLC25A29",1194.47503909896,1112.80937686114,946.275350192015,649.046037611745,719.803819093338,787.960992195906
"WDR27",524.675951753749,624.603065288077,658.717889405509,385.544441145438,379.74944132314,370.868406968059
"GPR88",59.2514577266917,22.5760144080028,40.4234130179113,142.38331879232,109.823009163138,127.922725881736
"HERC4",2571.85675204988,2807.89179199535,2930.69744379857,2193.07293620379,1950.35078923452,2022.03905364325
"TCP11L2",268.778351716732,354.631559659044,314.200164821038,183.988834023842,133.640047294903,168.771999692711
"AKAP9",3571.40308239581,4414.55148403154,4575.19538248178,6396.15454159267,5106.10834169337,6404.73614120492
"TLNRD1",1007.27478135376,1061.07267717613,881.046661004022,1292.54467319262,1522.96727164785,1436.17446872269
"NRP2",144.264418812815,106.295401171013,142.400659494915,63.7951233550006,37.0487259827454,27.9495031338248
"E2F2",526.393385311044,588.857709142073,491.511953740513,736.879903100514,848.151191247849,856.759769140705
"SCAI",591.65586048827,665.992425036082,688.116735236718,450.264131505584,373.13359739765,416.017604338084
"IDH1",7644.29676352188,8880.8396677481,8940.9239884162,6916.68576548927,6031.0033224769,6198.33981037052
"HSH2D",145.98185237011,122.286744710015,110.245671867031,253.331359409713,287.127626366277,218.221120621786
"GNL3",2449.91896948191,2504.99693202131,2905.89216762849,3428.29445507742,3457.4400354612,3661.38491053104
"TMTC4",865.586512876888,1040.37799730213,974.755482090998,1438.62626000552,1327.13829145334,1322.22649440786
"ASIC1",172.602072508189,131.693417380016,130.457378375987,243.161122353118,328.145858704316,284.86993578706
"MXD1",2146.79194661927,2325.32948402429,2282.08540764754,1761.3001448011,1577.21719183687,1696.31984404521
"SGMS1",1063.09137196586,1051.66600450613,961.893487039844,586.17548126189,685.401430680789,775.061221518756
"CLEC9A",64.403758398578,63.9653741560079,60.635119526867,142.38331879232,160.103422996864,137.597553889599
"CPD",4218.01681671753,4955.43516255661,4940.84352750743,3713.98565966721,3495.81193022904,3385.11482186208
"CASP5",60.9688912839872,100.651397569012,78.0906842391469,163.648359910654,190.536305054119,194.571541047011
"GNAS",26119.5882561273,23436.7249573079,22657.3229965393,29432.6660417839,33451.0300560638,30618.680683105
"XIRP1",14.598185237011,12.2286744710015,5.51228359335154,66.5688243704354,39.6950635529415,63.423872495987
"TMEM273",153.710303377939,99.7107303020123,125.86380871486,50.8511852829715,50.2804138337258,38.6993120314497
"SH3PXD2B",1220.23654245839,1093.99603152113,1224.64567165627,845.978809707617,838.889009752163,836.335132235218
"TTYH2",493.762147722431,399.783588475049,426.283264552519,630.554697508847,801.840283769417,667.563132542507
"NMNAT1",762.540499439163,768.525157139095,879.209233139571,555.664770092107,514.712657403141,549.315234668633
"GNB1",15258.5384397911,14229.4737479108,14570.8029650926,18438.6397836055,18909.4051078362,17669.4608850261
"GPCPD1",4205.13606503782,4740.96302568058,4857.24055967493,3762.98771093989,3093.56861955924,3339.96562449206
"CBLB",318.583924878299,314.182867178039,371.160428619004,204.329308137031,170.688773277648,189.196636598198
"RIF1",2265.29486207265,2694.07105268833,2705.61253040338,3889.65339064475,3174.28191545022,3533.46218464931
"ARHGEF10L",474.011661813534,435.528944621054,425.364550620294,268.124431492032,242.139887672943,297.76970646421
"ODC1",1543.97276800858,1762.81045835822,1613.26166498755,2132.97608086937,2185.87483298198,2274.65956273743
"DDX21",6858.57091105923,7362.60269880991,8085.60131751449,10821.1322282163,8920.80394913104,10022.0468352557
"STAG3L5P",469.718077920295,458.104959029056,440.063973535898,272.747266517756,303.005651787453,276.27008866896
"CCL3",241.299414800006,158.03210085602,204.873206886232,363.35483302196,351.962896836081,382.693196755447
"CIRBP",7540.39203330551,7340.9673516689,6588.09760798732,8442.22132397842,10007.1255216965,10109.1202873265
"H6PD",4983.99218327129,5025.04454031462,4705.65276085777,3387.61350685105,3994.64656221101,3833.38185289304
"PMP22",419.053787980081,527.714336787065,507.130090588342,315.277348754423,292.420301506669,270.895184220148
"TNFRSF11B",25.7615033594312,26.3386834760032,62.4725473913175,0,0,6.44988533857494
"ANXA1",2905.03886216519,3170.04868979039,3228.36075783955,2348.40019306814,2425.36838308472,2357.43309124914
"UST",693.843157147347,819.321189557101,700.060016355646,1136.29284932313,1120.72396097805,976.082647904342
"CSK",9619.34535441161,8684.24020894507,7750.27073225227,10466.0984982407,12931.3285367632,12053.7607169068
"PAPSS1",3181.54566488975,3025.18593067237,3243.97889468738,2352.09846108872,2300.99051728551,2563.82942208354
"SLC41A2",509.21904973809,717.729124721089,650.449464015482,437.320193433555,332.11536505961,334.319056716135
"NUDT16-DT",226.701229562995,200.362127871025,217.735201937386,97.0795355402183,87.3291398164712,126.847744991974
"RPE",2114.16070903065,2248.19476813028,2450.21005724476,1787.18802094516,1653.96098137256,1573.77202261229
"BCAR3",965.197659200022,816.499187756101,766.207419475864,1189.91773562153,1323.16878509805,1188.92886407731
"TGIF2",519.523651081862,517.366996850064,576.952349437461,815.468098537834,826.98049068628,738.511871266831
"VIM",8639.54950997457,8469.76807206904,8738.80692332665,6996.19852793173,6996.91653559848,6811.07891753514
"MCM4",3337.83211860364,3067.51595768738,3232.95432750068,4326.9735840783,3935.1039668816,4185.97558473514
"BICDL1",62.6863248412826,57.3807032870071,73.4971145780206,8.32110304630443,18.5243629913727,18.2746751259623
"CD3G",971.208676650556,1125.97871859914,1120.83099731481,1472.83523919588,1417.11376884001,1604.9464684154
"PPP1R16B",19777.1061290353,19040.9868186163,18338.4488011484,23283.3708905649,24900.7133667602,23123.9139196809
"DNASE1",390.716134284706,355.572226926044,367.485572890103,216.348679203915,238.170381317649,208.546292613923
"MARCKSL1",1454.66622302921,1308.46816839716,1302.73635589541,978.191891443343,1032.07165237648,904.058928290255
"TPM3",16976.8307138652,17534.0378568822,17535.4928243835,21272.4376543747,21133.651835586,21387.8197827145
"C19orf48",1408.29551698224,1204.99476902715,1139.20527595932,1655.89950621458,2097.22252438041,1700.61976760426
"EIF5A",5592.82237933251,5809.56104099272,4846.21599248823,6750.26370456318,7478.54997337417,7135.72314624341
"ESPL1",1055.36292095803,964.183948675119,960.974773107619,1327.67821938813,1405.20524977413,1356.62588288026
"FCGR1A",2109.00840835877,1967.87592256424,2115.79818591477,2567.52257328749,2727.05086608708,2842.24947253203
"ZC3H12D",570.187941022077,554.053020263068,446.494971061475,719.31313000276,817.718309190594,906.20889006978
"MEFV",589.079710152327,491.968980641061,572.358779776335,228.368050270799,395.627466744317,309.594496251597
"HTRA1",12535.5475346992,12020.7870049945,11472.899585629,14412.1504761993,16133.3969967005,15048.6574757851
"MRPS5",654.342185329552,637.772407026079,636.668755032103,450.264131505584,389.011622818826,437.517222133334
"NABP1",4077.18726501931,4749.42903108359,5164.09101303817,3637.24659824018,3110.76981376551,3485.08804461
"FSCN1",6378.54823179516,5547.11487349968,4847.13470642046,6998.04766194202,8912.86493642046,7596.88994795152
"LAD1",42.0771221537376,52.6773669520065,28.480131898983,0,6.61584392549024,6.44988533857494
"HMGN2",9226.05306979096,10226.9345268253,10075.5356947144,13062.2826486877,11941.5982855099,12373.0300411663
"FGR",3149.77314407979,3105.14264836738,2799.32135149036,4010.77166831873,4171.95117941415,3693.63433722392
"KPNB1",12869.5883615932,12810.9475092746,13289.1970296383,16434.1785164512,15491.660135928,16203.18695139
"SNX19",3239.9384058378,3228.3700603444,3174.15663583826,2517.59595500966,2398.90500738276,2589.62896343784
"CDCA5",870.738813548774,770.406491673095,869.103379885093,1117.80150922023,1275.53470883452,1156.67943738444
"CSF1",966.05637597867,1049.78466997213,865.428524156192,1268.50593105885,1495.18072716079,1341.57615042359
"SUMO3",5336.06606251685,5145.44995049063,5077.731903409,6358.24729438173,6797.11804904867,6407.96108387421
"PAQR8",902.51133435874,867.295220174107,924.226215818609,633.328398524282,668.200236474515,543.94033021982
"HMGN5",476.587812149477,647.17907969608,846.135531579462,1179.74749856494,951.358356485497,1174.9541125104
"TNFSF15",978.078410879738,1127.86005313314,1120.83099731481,708.218325941021,812.425634050202,734.211947707781
"GRB10",112.49189800285,127.930748312016,101.058532544778,37.9072472109424,33.0792196274512,53.7490444881245
"PDP2",619.134797404996,540.883678525067,655.961747608834,412.356884294642,370.487259827454,393.443005653072
"PER3",722.180810842721,695.153110313086,760.695135882513,500.190749783411,443.261543007846,521.365731534808
"S100A9",10418.8106753326,9274.03858535414,9282.685571204,6164.08822330129,8095.14662722986,7169.04755382605
"SMC2",2409.55928088546,2651.74102567333,3211.8239070595,4304.78397595482,3474.64122966748,3903.2556107276
"CCNDBP1",2342.57937215094,2158.83137776527,2197.56372588281,1670.6925782969,1739.96695240393,1703.84471027355
"DAAM1",504.925465844851,551.231018462068,621.969332116499,351.335461955076,382.395778893336,335.394037605897
"CMTM3",4917.87099131542,4687.34499146158,4408.90816074901,5717.52235981629,6201.69209575455,5954.31914839444
"H3-3B",10697.0349116145,10916.4436335363,10410.8662799766,12841.311134458,13292.553615095,13320.088205047
"COL1A2",85.8716778647706,112.880072040014,143.31937342714,0,0,6.44988533857494
"MYD88",3800.68046229475,3513.39224224543,3242.14146682293,4271.49956376961,4895.72450486278,4752.49051363997
