"","WT_10_1","WT_10_2","WT_10_3","C08_10_1","C08_10_2","C08_10_3"
"PKD1P4",318.056342912513,142.548336229807,162.140897572083,366.157134656266,162.266839508789,144.069124077628
"SNF8",781.108959799848,759.497535432413,796.947078369448,776.800650158619,755.99463956118,770.815695701961
"TTC8",395.231779060402,468.698929523606,449.081152669344,397.810905642905,456.785843010291,486.347998478618
"BTF3L4P2",174.22939372781,152.811816438353,128.730045951169,157.413347609236,139.755832871732,172.515893799963
"EGR2",15.2012222715539,36.4923740748307,40.2895563663963,27.3762343668236,20.6350894173027,37.6231470521195
"FSIP2",11.6932479011953,18.2461870374153,46.1855890053811,15.3991318313383,21.5730480271801,46.7995243819048
"PRSS51",14.0318974814344,34.2116006951537,30.4628353014216,26.5207270428604,29.0767169061992,29.3644074553128
"RAB3IP",327.410941233469,326.150593293799,330.17782778315,328.514812401883,332.037347896598,344.114149866947
"SLC66A3",640.789984985504,639.756932999375,864.751453717774,751.135430439722,695.02732991915,742.368925979627
"THOC1",1092.14935397164,1063.98078161928,1210.65203520488,1002.65458368491,1058.95527055158,1255.32841871462
"RPL22P1",361.321360146936,339.835233571861,369.484712043049,361.024090712486,291.70512767187,444.136662761606
"GUK1",1517.78357757515,1820.05715698218,1593.8941567389,1867.57248821175,1660.18673948299,1475.56147462947
"FAM171B",360.152035356816,323.869819914122,465.786578479801,323.381768458104,352.6724373139,506.536028604146
"KIF27",107.577880690997,70.7039747699844,71.7350637743153,103.516386199552,84.4162748889655,72.4933809053035
"LRP12",546.074676985822,455.014289245545,620.066099199904,574.045414379332,445.530339691763,638.675862153053
"MT-ND4L",35766.1373553862,40262.4924714366,40815.2859433724,37397.647159729,37586.8153736168,43043.6331408237
"RPL5P34",160.197496246376,195.006123962376,159.19288125259,184.789581976059,151.949294800138,192.70392392549
"SMTNL1",9.35459832095626,31.9308273154768,15.7227537039595,23.9542050709706,35.642427175341,3.6705509319141
"TRMT12",420.956924443032,524.577877325691,438.271759497872,448.285837756736,411.763829736176,495.524375808403
"TTC38",710.949472392676,824.499576753205,664.28634399229,737.44731325631,788.823190906889,709.3339675924
"ZNF10",258.420778616417,298.781312737676,328.212483570155,251.519153245192,306.712465429908,307.408640547806
"ZNF23",63.1435386664548,57.0193344919229,37.3415400469039,55.6079760576104,57.2154752025211,35.7878715861625
"CD302",555.429275306778,501.770143528922,646.598246075335,408.076993530464,599.355551711655,658.863892278581
"MAFF",564.783873627734,484.664343181345,486.422692716248,534.692077477023,537.450283459747,433.125009965864
"MIR25",26.8944701727493,23.9481204866076,37.3415400469039,35.0758002824927,23.4489652469349,23.8585810574416
"MST1L",25.7251453826297,27.369280556123,17.6880979169545,19.6766684511545,30.952634125954,14.6822037276564
"SSR4",2069.70487851157,2243.14061891225,2071.47280049667,2383.44340456158,2191.07131267359,1714.14728520388
"PRAM1",8239.06247118223,7794.54302504586,7538.07772894209,8670.56672836741,7710.95773180206,6927.24724625488
"FAM184B",40.9263676541837,26.2288938662845,27.5148189819292,37.6423222543824,29.0767169061992,33.9525961202054
"URB2",845.421823256422,896.343938213028,1016.08295811838,881.172543682134,916.385561850215,922.225921643417
"RNASEH2C",755.383814417218,743.532121774675,711.454605104168,822.142538328671,771.001977319219,575.358858577535
"ZXDA",192.938590369723,180.181096994476,112.024620140712,155.702332961309,208.226811392782,137.645659946779
"PKD2",4082.11284230729,3735.90679591079,4350.2894154643,3996.07471023228,4097.94116655434,4201.86317930867
"NUP153-AS1",25.7251453826297,17.1058003475769,23.5841305559393,31.6537709866398,20.6350894173027,19.270392392549
"CCDC32",353.136086616099,361.502580678791,340.004548848125,362.735105360413,364.865899242307,347.784700798861
"NR3C2",30.4024445431079,42.194307524023,54.0469658573608,46.1973954940148,53.4636407630115,34.870233853184
"DUSP16",659.499181627417,596.422238785514,673.130392950767,583.455994942928,649.067358035157,666.204994142409
"TRIM24",1200.89655945276,1095.91160893476,1104.52344770316,1024.89777410796,1212.78048257147,1212.19944526463
"GNPNAT1",658.329856837297,630.633839480667,722.26399827564,531.27004818117,704.406916017924,739.616012780691
"TRMT2B",712.118797182796,832.482283582075,840.184651055337,764.823547623134,780.381563417993,879.096948193427
"SASS6",334.426889974186,362.64296736863,465.786578479801,289.161475499574,378.935278390468,467.077606086069
"GALNT3",781.108959799848,843.886150480459,905.04101008417,734.025283960458,812.272156153824,944.249227234902
"RABGEF1",92.3766584194431,112.898282294007,130.695390164164,112.926966763147,117.244826234674,94.516686496788
"ADM5",21.0478462221516,30.7904406256384,16.705425810457,26.5207270428604,35.642427175341,11.9292905287208
"NRBP1",3668.17186660498,3150.88842402366,3265.41940989109,3511.85756486909,3281.917175961,3179.61474477059
"DOT1L",2298.892537375,2147.34813696582,2013.49514621332,2533.15718625515,2113.22074805377,1901.3453827315
"RPS26P6",14.0318974814344,27.369280556123,11.7920652779696,18.8211611271912,15.9452963679157,13.7645659946779
"LRBA",4251.66493687462,4257.06351316697,4303.12115435242,3947.31079276638,4177.66764839392,4563.4124461022
"CNTROB",1046.54568715698,1069.68271506847,968.914697006505,1085.63879410935,946.400237366292,1094.74181544338
"RRAS",74.8367865676501,108.336735534654,47.1682611118786,111.215952115221,70.3468957408046,59.6464526436041
"COMMD5",969.370251009093,951.082499325274,886.370240060718,1059.11806706649,881.681093284751,905.708442449804
"PILRA",999.772695552201,1093.63083555508,964.001336474018,1053.12951579875,980.166747321878,1064.45977025509
"BLOC1S1",246.727530715221,200.708057411569,203.413126044976,221.576396906478,233.551693859471,178.021720197834
"GAS6",396.401103850522,444.750809036999,350.813942019597,385.83380310742,452.096049960904,378.066745987152
"POLE2",216.325086172114,256.587005213653,227.979928707413,191.633640567765,256.062700496529,235.832897375481
"VPS29",3739.50067880227,3836.26082461657,4126.24017518288,3669.27091247832,4142.96317982845,4011.91216858211
"NAXE",1174.00208928001,1211.09066460844,1209.66936309839,1342.29099129832,1259.67841306534,1044.27174012956
"NOC3L",1261.70144853898,1058.27884817009,1307.93657374813,993.244003121319,1320.64572270737,1378.29187493374
"FRG1BP",434.988821924466,405.977661582491,484.457348503253,428.609169305582,501.807856284406,422.113357170121
"GSTT2",10.5239231110758,33.0712140053153,15.7227537039595,15.3991318313383,21.5730480271801,27.5291319893557
"DLEC1",33.9104189134665,44.4750809036999,34.3935237274114,35.931307606456,30.952634125954,39.4584225180766
"FOXP1",609.218215652277,628.35306610099,831.34060209686,626.23136114109,724.104046825349,760.721680639197
"PELO",458.375317726857,443.61042234716,391.103498385993,427.753661981619,391.128740318874,448.724851426499
"SAMM50",2134.01774196815,2352.61774113674,2124.53709424753,2387.7209411814,2046.62568675248,2097.71985758891
"CDK5R1",134.472350863746,123.161762502554,127.747373844671,128.326098594486,146.321543140874,122.963456219122
"EFCAB10",28.0637949628688,15.9654136577384,7.86137685197976,12.8326098594486,12.1934619284061,22.0233055914846
"CCDC40",73.6674617775306,28.5096672459615,52.0816216443659,67.5850785930957,38.4563030049732,56.8935394446685
"ARHGEF35-AS1",46.7729916047813,6.84232013903075,8.84404895847723,12.8326098594486,40.332220224728,15.5998414606349
"CHD1L",98.2232823700408,86.6693884277228,95.3191943302546,75.2846445087649,78.7885232297012,115.622354355294
"EHMT1",2462.59800799174,2736.9280556123,2395.75459564083,2741.90097330218,2567.19271523443,2370.25826428353
"MICALL2",92.3766584194431,84.3886150480459,67.8043753483254,82.1287031004708,87.2301507185977,84.4226714340243
"MIEF2",330.918915603828,272.552418871392,177.863651276042,307.982636626765,232.613735249594,215.644867249953
"TSEN2",356.644060986458,432.206555448776,464.803906373303,355.891046768707,419.267498615196,454.23067782437
"ZBTB11",1974.98957051189,2040.151788121,2237.54438649474,1857.30640032419,2071.95056921917,2409.71668680161
"HSF4",24.5558205925102,19.3865737272538,12.7747373844671,1.71101464792647,26.2628410765671,34.870233853184
"DNAJC21",2393.60784537468,2215.77133835612,2495.98715050357,2287.6265842777,2370.22140716018,2376.68172841438
"ARR3",40.9263676541837,59.3001078715998,33.410851620914,37.6423222543824,36.5803857852184,66.9875545074323
"TM9SF3",8102.25147073824,8235.87267401335,8855.8410237552,6950.14149987734,8556.0584393016,9390.18692156924
"FAM193A",1476.85720992097,1382.14866808421,1510.36702768661,1557.87883693706,1514.80315495199,1350.76274294439
"RIN1",64.3128634565743,120.880989122877,52.0816216443659,100.949864227662,53.4636407630115,70.6581054393464
"TAF6",1086.30273002105,1098.19238231444,1134.00361089808,1256.740258902,1019.56100893673,993.801664815742
"LRRC34",35.079743703586,19.3865737272538,30.4628353014216,24.8097123949339,26.2628410765671,28.4467697223343
"PRPF38B",7428.72039162939,7192.41885281116,7772.93636239499,6964.68512438471,7465.21257601419,8179.82275177057
"CFDP1",565.953198417854,587.299145266806,562.088444916553,475.66207212356,577.782503684475,632.252398022204
"ACTR2",60615.4584702164,60633.219912021,68278.0233036572,55494.1935835233,63283.129449818,68840.265090316
"API5",5410.46580388308,5078.14192985066,5647.41659604096,5018.40596236835,5426.09055814073,5547.12009585518
"DAG1",226.849009283189,236.060044796561,207.343814470966,196.766684511545,264.504327985425,191.786286192512
"DBR1",1102.67327708272,1098.19238231444,1127.1249061526,1044.57444255911,1089.90790467753,1153.47063035401
"DCLRE1C",2043.97973312894,2057.25758846858,2287.66066392611,1927.45800088917,2141.35950635009,2250.04772126334
"ETV4",24.5558205925102,18.2461870374153,18.6707700234519,30.7982636626765,18.7591721975479,16.5174791936134
"HNRNPCP2",458.375317726857,488.08550325086,496.249413781222,507.3158431102,441.778505252253,468.912881552026
"KLF4",23.3864958023907,58.1597211817614,16.705425810457,21.3876830990809,29.0767169061992,55.0582639787115
"MBTPS1",3008.67268497756,3066.49980897561,3262.4713935716,3238.09522120085,3200.31477690167,2803.38327424939
"PCSK6",16.3705470616735,35.3519873849922,16.705425810457,18.8211611271912,16.8832549777931,27.5291319893557
"PKD1P6",215.155761381994,257.727391903492,190.638388660509,278.895387612015,218.544356101433,144.986761810607
"RCOR1",3696.23566156784,3474.75824393778,3326.34508049394,3576.8761214903,3362.58161641046,3456.7413401301
"RDH14",333.257565184067,334.133300122668,393.068842598988,359.31307606456,331.09938928672,392.748949714809
"SEPTIN8",112.255179851475,168.777230096092,145.435471761626,108.649430143331,178.212135876705,125.716369418058
"SLC25A16",881.670891750128,793.709136127567,819.54853681889,812.731957765075,842.286831669901,805.685929555145
"TNFAIP8",3959.33373934474,3824.85695771819,4083.00260249699,3643.60569275943,4005.08326417648,4109.18176827783
"ZNF621",1730.60068937691,1826.89947712121,1746.208333246,1752.93450680067,1751.1687246411,1855.46349608258
"MRPS34",1213.75913214408,1229.33685164586,1162.50110198651,1390.19940144026,1203.4008964727,1061.70685705615
"BORA",358.982710566697,450.452742486191,451.046496882339,384.978295783457,332.975306506475,514.794768200952
"PIDD1",686.393651800166,697.916654181137,595.499296537467,709.215571565524,731.607715704368,571.688307645621
"ZNF497",45.6036668146618,70.7039747699844,65.8390311353305,78.7066738046178,51.5877235432567,43.1289734499907
"EPHA1",111.085855061356,76.4059082191767,71.7350637743153,89.8282690161399,87.2301507185977,71.5757431723249
"NBPF9",726.15069466423,754.93598867306,637.754197116858,703.227020297781,673.45428189197,773.568608900896
"SIDT1",243.219556344863,215.533084379469,225.031912387921,215.587845638736,251.372907447142,233.079984176545
"SOS2",2659.04457273182,2581.83546579427,2686.62553916408,2389.43195582932,2847.64233958777,2778.60705545897
"SRPRA",4335.85632176323,3959.42258711913,4093.81199566846,4174.8757409406,4127.95584207042,3976.12429699595
"UBE3A",3105.72664255748,2854.38788466566,3212.35511614023,2885.626203728,3087.75974371638,3297.07237459184
"VWA1",32.7410941233469,14.8250269679,1.96534421299494,15.3991318313383,25.3248824666897,13.7645659946779
"ZNF182",510.994933282236,545.104837742783,434.341071071882,365.301627332302,469.917263548575,621.240745226461
"ZNF615",300.51647106072,469.839316213445,379.311433108023,394.388876347052,381.7491542201,399.172413845658
"ATP6V0C",43.2650172344227,20.5269604170923,22.6014584494418,40.2088442262722,20.6350894173027,19.270392392549
"MTIF3",893.364139651323,975.030619811882,840.184651055337,856.3628312872,1014.87121588734,876.344034994491
"ENPP2",38.5877180739446,33.0712140053153,19.6534421299494,34.2202929585295,22.5110066370575,28.4467697223343
"LRRC74A",87.699359258965,69.563588080146,91.3885059042647,85.5507323963237,75.974647400069,77.9992073031746
"NAA15",2573.68386305309,2271.65028615821,2789.80611034632,2144.75686117584,2465.89318536767,2921.75854180362
"STK10",9794.26444204121,9637.40791582481,8903.99195697358,10296.0306438976,9475.25787698144,8822.16916485554
"TTC21B",1045.37636236686,1061.7000082396,1056.37251448478,899.138197485362,1103.03932521582,1118.60039650082
"PGPEP1",6081.65823341169,5794.30477106921,5555.0454180302,6086.93460999843,5638.06920397302,5550.7906467871
"ANKRD37",23.3864958023907,28.5096672459615,25.5494747689342,19.6766684511545,34.7044685654636,28.4467697223343
"HSD17B8",206.970487851157,237.200431486399,226.997256600916,260.074226484824,217.606397491556,176.186444731877
"ATP6V1G1",3982.72023514713,4099.69014996926,4434.79921662308,3835.23933332719,4220.81374444828,4345.01466565332
"CHRNA10",16.3705470616735,21.6673471069307,46.1855890053811,23.0986977470074,34.7044685654636,33.0349583872269
"SHLD2P1",28.0637949628688,22.8077337967692,64.856359028833,42.7753661981619,14.0693791481609,51.3877130467974
"GRHL1",64.3128634565743,36.4923740748307,55.0296379638583,71.0071078889487,40.332220224728,52.3053507797759
"ZDHHC20",3682.20376408641,3499.84675111423,4178.32179682724,3187.62028908702,3871.89314157389,4164.24003225655
"GASK1A",44.4343420245423,63.8616546309537,85.4924732652799,82.984210424434,50.6497649333793,69.7404677063679
"ACSL4",10594.082598483,10582.7884817009,11321.3653389574,9492.70926669608,10997.5647008125,11696.2105445443
"C17orf80",692.240275750764,875.816977795936,903.075665871175,824.709060300561,756.932598171058,931.402298973203
"LRRC57",901.54941318216,822.218803373528,793.016389943458,775.089635510693,794.450942566154,985.542925218936
"OXR1",1134.24504641595,1282.93502606827,1229.32280522833,948.75762227523,1227.78782032951,1413.16210878693
"PLEKHA5",512.164258072355,376.327607646691,414.687628941932,432.031198601435,423.019333054705,472.58343248394
"PROCR",406.925026961597,428.78539537926,419.60098947442,383.26728113553,430.523001933724,420.278081704164
"PTRH2",940.137131256105,742.391735084836,803.82578311493,817.009494384892,795.388901176031,836.885612476415
"ARNTL2",312.209718961915,155.09258981803,208.326486577464,175.379001412464,280.449624353341,241.338723773352
"DCP1B",574.138471948691,607.826105683898,560.123100703558,621.09831719731,520.567028481954,627.664209357311
"FPGT-TNNI3K",28.0637949628688,41.0539208341845,30.4628353014216,13.6881171834118,30.0146755160766,49.5524375808403
"NOM1",2059.1809554005,1627.33180639948,1787.4805617189,1826.50813666151,1756.79647630036,1824.26381316131
"PPM1K",1349.40080779794,1225.91569157634,1333.48604851707,1129.26966763147,1333.77714324566,1396.64462959331
"RAD9A",479.423163949009,546.245224432622,522.781560656654,557.790775224031,555.271497047418,406.513515709487
"RPL14P1",363.660009727175,352.379487160084,261.390780328327,320.815246486214,339.541016775617,294.561712286106
"ACTG1P10",36.2490684937055,6.84232013903075,23.5841305559393,19.6766684511545,24.3869238568123,17.435116926592
"ZNF554",266.606052147254,301.062086117353,293.818959842744,252.374660569155,270.13207964469,321.173206542484
