"","WT_V_1","WT_V_2","WT_V_3","WT_10_1","WT_10_2","WT_10_3"
"TLR8-AS1",16.4874401915588,32.6917251219153,25.0503967785115,36.8430225348126,24.9395388623728,23.2191985019255
"CLEC12A",774.909689003265,698.12651711961,551.108729127252,680.572499601399,691.324017264975,583.059873492797
"PCDHB4",5.81909653819724,10.545717781263,7.62403380215566,11.2575902189705,9.97581554494914,8.5997031488613
"CALHM1",27.1557838449204,36.9100122344205,18.515510662378,39.9132744127136,35.9129359618169,18.9193469274949
"DOCK4",12072.6856179132,10752.4138497758,10727.015559633,10669.1252757061,11009.3100354059,11314.6294329568
"HPS3",4448.69930345179,4133.9213702551,4317.38142739215,4314.72730574361,4214.78206774101,4597.40130338125
"P2RY1",594.517696319151,445.029290369299,465.066061931495,500.451056097871,463.875422840135,486.74319822555
"ARL16",454.859379402417,681.25336866959,588.139750452008,607.909871824408,636.457031767755,546.941120267579
"CARD16",405.397058827741,479.830159047466,565.267649045541,515.802315487376,542.684365645233,448.90450437056
"NUDT13",167.783950184687,113.89375203764,142.678346868913,150.442342017151,133.675928302318,166.834241087909
"ZWINT",1769.97519703499,1905.61120307422,1919.07822277118,1840.10429215536,1819.58875539872,1821.41712692882
"LINC01139",82.4372009577942,26.3642944531575,37.0310213247561,57.3113683874863,31.9226097438372,40.4186047996481
"CAMK2G",1208.43238109896,1292.90499998284,1228.55858983308,1090.96283394751,1289.87294996192,1255.55665973375
"CSNK1A1",3814.41778078829,3956.75331152988,3777.16417512512,3786.64398274463,3725.9671060385,3844.92727785589
"PAOX",35.8844286522163,31.637153343789,40.2984643828228,18.4215112674063,39.9032621797966,36.9787235401036
"SPACA6",9.69849423032873,7.3820024468841,9.80232917420013,21.4917631453073,8.97823399045422,3.43988125954452
"SPC24",191.060336337476,269.970375200333,301.69390902816,281.439755474263,303.264792566454,219.292430295963
"TGOLN2",10382.2380735669,9896.1015659372,9757.67411907322,10094.9881745387,9619.67892999445,9878.47900709698
"VEZF1",1747.66866030524,1577.63938007694,1388.66329967835,1489.07216078201,1566.20304055701,1786.15834401849
"ZNF506",191.060336337476,111.784608481388,172.085334391513,214.917631453073,125.695275866359,167.694211402795
"RABAC1",67.8894596123011,60.1105913531991,87.131814881779,71.6392104843578,94.7702476770168,67.0776845611182
"ERCC2",994.095658608695,1298.17785887348,1329.84932463315,1292.57604059634,1191.11237606693,1025.94458565915
"TARS1-DT",37.824127498282,41.1282993469257,54.4573843011119,47.0771954611494,43.8935883977762,55.8980704675985
"ESAM-AS1",15.517590768526,12.6548613375156,4.35659074408895,5.11708646316842,7.98065243595931,12.899554723292
"LYRM1",145.477413454931,112.839180259514,157.926414473224,126.903744286577,130.683183638834,134.155369122236
"RNA5SP151",19.3969884606575,1.0545717781263,8.7131814881779,11.2575902189705,7.98065243595931,3.43988125954452
"TRIM46",1.93969884606575,16.8731484500208,8.7131814881779,4.09366917053473,3.99032621797966,12.899554723292
"CICP16",15.517590768526,10.545717781263,7.62403380215566,14.3278420968716,7.98065243595931,5.15982188931678
"WASF2",8608.38347883978,8573.66855616682,8807.93733686183,8879.16843088984,8533.31261714949,8187.77736803085
"NSMCE1-DT",18.4271390376246,20.0368637843997,40.2984643828228,22.515180437941,18.9540495354034,26.65907976147
"PDE6C",26.1859344218876,21.091435562526,11.9806245462446,14.3278420968716,20.9492126443932,15.4794656679504
"PPP3CB",3304.276984273,2507.77168838434,2642.27228628995,2568.77740451054,2700.45326801773,2971.19743793158
"SAE1",3717.432838485,3936.71644774548,3779.34247049716,3630.06113697167,3955.41086357233,3647.99407574697
"FAM234A",635.251372086532,673.871366222706,727.550654262854,766.539552182629,680.350620165531,652.717468998573
"ATP12A",19.3969884606575,41.1282993469257,34.8527259527116,34.7961879495452,38.9056806253016,33.5388422805591
"CDC7",406.366908250774,469.284441266203,343.081521097005,394.015657663968,356.136614954684,420.525483979318
"CRHBP",64.9799113432025,69.6017373563358,54.4573843011119,74.7094623622589,67.8355457056541,29.2389907061284
"DCLRE1B",837.949901500402,791.983405372851,772.205709389766,672.38516126033,837.968505775728,820.411680401369
"EIF4EBP1",1191.9449409074,1536.51108073002,1316.77955240088,1506.47025475678,1397.61175784737,1256.41663004864
"FASTK",1015.43234591542,1293.95957176097,1237.27177132126,1209.67923989301,1291.86811307091,1143.76051879855
"MMS22L",875.774028998684,793.037977150978,699.232814426276,836.131928081719,809.038640695375,794.612570954785
"MPHOSPH8",1831.07571068606,1598.73081563947,1567.283520186,1560.71137126637,1685.9128270964,1638.24344985808
"RPRD1B",1062.95496764403,1069.33578302007,1047.76007395339,1060.2603151685,1039.4799797837,1007.02523873166
"SNHG11",216.276421336331,204.586924956502,243.969081668981,209.800544989905,265.356693495647,154.794656679504
"SOD2-OT1",12.6080424994273,6.3274306687578,7.62403380215566,10.2341729263368,1.99516310898983,8.5997031488613
"TOMM34",1236.55801436691,1301.34157420785,1397.37648116653,1280.29503308474,1346.73509856813,1215.99802524899
"UBXN7",2860.08594852394,2360.13163944666,2351.46985412201,2463.36542336928,2356.28763171699,2581.63088528816
"ABI2",1223.94997186749,1259.1587030828,1070.63217535986,1255.73301806153,1129.26231968824,1260.71648162307
"ANKRD17-DT",9.69849423032873,14.7640048937682,20.6938060344225,11.2575902189705,8.97823399045422,17.1994062977226
"MAN2B1",12980.464677872,14701.7851588587,13679.6949364393,14522.291382472,14478.8986819392,13080.148489418
"RNY3P8",9.69849423032873,15.8185766718945,10.8914768602224,6.1405037558021,6.9830708814644,16.3394359828365
"ZNF846",350.115641714867,295.280097875364,296.248170598048,361.26630429969,284.31074303105,256.271153836067
"PNKP",829.221256693106,919.586590526134,777.651447819877,941.543909222989,833.978179557748,824.711531975799
"FRG1-DT",1.93969884606575,14.7640048937682,11.9806245462446,6.1405037558021,3.99032621797966,12.0395844084058
"MAP3K4-AS1",16.4874401915588,4.2182871125052,15.2480676043113,13.3044248042379,12.9685602084339,17.1994062977226
"B3GALT4",214.336722490265,253.097226750312,261.395444645337,257.901157743688,223.458268206861,280.350322652879
"BACH1",3525.40265272449,3017.12985721934,3252.1949904624,3033.40885536624,3246.13037832645,3322.06532640512
"CD81-AS1",0.969849423032873,4.2182871125052,16.3372152903336,6.1405037558021,12.9685602084339,8.5997031488613
"CHMP2A",1777.73399241926,2010.01380910873,2063.93486501214,2047.85800256,1870.46541467796,1802.49778000133
"CROCCP3",151.296509993128,129.712328709535,136.14346075278,137.137917212914,107.738807885451,147.914894160414
"CYP4F62P",17.4572896145917,5.2728588906315,4.35659074408895,4.09366917053473,18.9540495354034,11.1796140935197
"DDX17",33977.7046865337,28888.9392899919,29587.7860384801,29874.5741892698,29252.0839224544,31732.0446489833
"DDX50",1387.85452436004,1477.45506115495,1396.28733348051,1404.12852549341,1347.73268012263,1418.09104924723
"DHCR7",3914.31227136068,4157.12194937387,4393.6217654137,4198.05773438337,4174.87880556121,3867.28650604293
"DIMT1",418.005101327168,424.992426584899,398.628053084139,339.774541154383,367.110012054128,484.163287280891
"DOT1L",1734.09076838278,2113.3618433651,1939.7720288056,2012.03839731782,1878.44606711392,1762.07917520168
"ERLEC1",1251.10575571241,1174.7929608327,1196.97330693844,1131.89952565285,1224.03256736526,1185.03909391309
"FIP1L1",517.899591899554,525.176745506897,515.166855488518,510.685229024208,569.619067616596,527.161803025198
"GLUD1",7028.49876871923,6630.09276908005,6641.6225893636,6496.65297363862,6544.13499748664,6940.82041144596
"GPR63",38.7939769213149,86.4748858063566,69.7054519054232,66.5221240211894,61.8500563786847,49.0183079485094
"IPPK",160.025154800424,152.912907828313,119.806245462446,169.887270577191,123.700112757369,165.974270773023
"KPNA6",2769.88995218189,2386.49593389982,2607.41956033724,2603.57359246009,2521.88616976314,2487.03415065069
"LINC01569",48.4924711516436,40.0737275687994,52.2790889290674,35.8196052421789,38.9056806253016,52.458189208054
"LINC02482",18.4271390376246,6.3274306687578,11.9806245462446,3.07025187790105,10.9733970994441,15.4794656679504
"LYSMD4",332.658352100275,416.555852359888,373.577656305627,414.484003516642,359.129359618169,392.146463588076
"MINDY3",611.974985933743,465.066154153698,485.759867965918,495.333969634703,526.723060773315,598.539339160747
"MLST8",926.206198996394,1167.41095838581,1004.1941665125,1174.88305194347,884.854838836989,941.667494800313
"RAB26",6.78894596123011,17.9277202281471,33.7635782666893,23.5385977305747,15.9613048719186,9.45967346374744
"RARS1",2511.91000565514,2182.96358072144,2290.47758370476,2328.27434074163,2444.07480851254,2357.17863310288
"RCCD1-AS1",5.81909653819724,4.2182871125052,11.9806245462446,6.1405037558021,5.98548932696948,15.4794656679504
"RIC8B",343.326695753637,337.462969000416,324.566010434627,316.235943423808,333.192239201301,319.048986822754
"RN7SKP23",21.3366873067232,24.2551508969049,4.35659074408895,22.515180437941,8.97823399045422,28.3790203912423
"RPL5P4",14.5477413454931,14.7640048937682,11.9806245462446,16.3746766821389,15.9613048719186,16.3394359828365
"RPS27",8480.36335499944,11704.6921654238,12941.2528053162,11577.9198315649,12007.8891714553,11088.4572401418
"SDHAF1",278.346784410435,396.518988575489,315.852828946449,357.172635129155,352.146288736705,324.208808712071
"SLFNL1",13.5778919224602,37.9645840125468,6.53488611613342,29.6791014863768,21.9467941988881,17.1994062977226
"SNF8",711.869476506129,721.327096238389,669.825826903676,683.6427514793,664.389315293613,697.435925372652
"SNORA65",8.72864480729586,11.6002895593893,5.44573843011119,11.2575902189705,0.997581554494914,7.73973283397518
"SNORA71B",19.3969884606575,37.9645840125468,21.7829537204447,21.4917631453073,18.9540495354034,28.3790203912423
"TUG1",3190.80460177815,2726.06804645649,2856.83438043633,2628.1356074833,2894.98167114424,3062.35429130951
"UBAP2",1557.57817339079,1484.83706360183,1535.69823729135,1527.96201790209,1637.03133092615,1511.82781356982
"VN1R83P",34.9145792291834,32.6917251219153,26.1395444645337,39.9132744127136,40.9008437342915,24.9391391316978
"WDR5B",213.366873067232,247.82436785968,262.484592331359,200.589789356202,247.400225514739,241.651658483003
"YIPF2",366.603081906426,431.319857253657,496.65134482614,390.945405786067,448.911699522711,405.046018311368
"ZNF23",28.1256332679533,41.1282993469257,54.4573843011119,55.2645338022189,49.8790777247457,32.678871965673
"PIPSL",30.0653321140191,25.3097226750312,31.5852828946449,19.44492856004,38.9056806253016,18.0593766126087
"ASCL2",114.442231917879,184.550061172102,139.410903810846,189.332199137231,134.673509856813,142.755072271098
"SREK1IP1",1806.82947511024,1367.77959622981,1431.14005943322,1552.5240329253,1474.42553754348,1708.76101567874
"CCDC65",215.306571913298,177.168058725218,160.104709845269,159.653097650855,186.547750690549,237.351806908572
"MYOM1",7.75879538426298,35.8554404562942,13.0697722322668,24.5620150232084,17.9564679809084,24.0791688168117
"UBE2CP1",23.276386152789,13.7094331156419,1.08914768602224,21.4917631453073,6.9830708814644,18.9193469274949
"CSTF3",1054.22632283673,943.841741423038,885.477068736079,799.288905546907,984.61299428648,1014.76497156563
"CCDC96",64.0100619201696,66.4380220219569,51.1899412430451,78.8031315327936,33.9177728528271,52.458189208054
"FZD7",19.3969884606575,46.4011582375572,23.9612490924892,19.44492856004,27.9322835258576,30.9589313359007
"OPA3",1853.38224741582,1958.33979198054,2085.71781873258,1863.64288988594,2061.00349158649,1848.07620669029
"PRKRIP1",724.477519005556,780.383115813462,715.57002971661,734.813616110985,755.16923675265,790.312719380354
"RAB20",608.095588241611,639.070497544538,805.969287656455,641.682642481319,690.32643571048,654.437409628345
"USP30",269.618139603139,417.610424138015,332.190044236782,368.430225348126,336.184983864786,359.467591622403
"RANBP10",615.854383625874,859.475999172934,743.887869553188,737.883867988886,600.544095805938,800.632363158988
"MMD",1247.22635802027,917.477446969881,1004.1941665125,1064.35398433903,1088.36147595395,1111.08164683288
"FAM20B",2129.78933298019,1799.09945348347,1658.77192581187,1640.53792009179,1946.28161281958,1859.25582078381
"OR7E7P",8.72864480729586,22.1460073406523,17.4263629763558,18.4215112674063,13.9661417629288,24.0791688168117
"DYNC2LI1",150.326660570095,134.985187600166,116.538802404379,128.950578871844,151.632396283227,145.334983215756
"PIK3R4",797.216225733022,975.478894766827,841.911161295189,891.396461883938,852.932229093151,942.527465115199
"PTGR2",65.9497607662354,58.0014477969465,74.0620426495121,60.3816202653873,52.8718223882304,68.7976251908904
"MYH7B",21.3366873067232,28.4734380094101,18.515510662378,34.7961879495452,21.9467941988881,21.4992578721533
"GLI4",170.693498453786,263.642944531575,175.35277744958,207.753710404638,215.477615770901,153.074716049731
"ST3GAL5-AS1",8.72864480729586,10.545717781263,13.0697722322668,6.1405037558021,14.9637233174237,5.15982188931678
"CD6",35.8844286522163,12.6548613375156,28.3178398365782,15.3512593895052,30.9250281893423,42.1385454294204
"GREM1",17.4572896145917,0,2.17829537204447,18.4215112674063,4.98790777247457,3.43988125954452
"RCN2",1044.5278286064,1010.279763445,854.980933527456,931.309736296652,973.639597187036,929.627910391907
"ALG1L2",8.72864480729586,11.6002895593893,6.53488611613342,5.11708646316842,4.98790777247457,11.1796140935197
"CARHSP1",570.271460743329,690.744514672726,648.042873183231,664.19782291926,643.440102649219,657.87729088789
"PIN4",257.010097103711,291.061810762859,331.10089655076,278.369503596362,309.250281893423,327.648689971616
"MARS2",904.86951168967,867.912573397945,858.248376585523,956.895168612494,824.002364012799,780.853045916607
"FAM53B",2479.90497469506,3045.60329522875,2971.19488746866,2890.13043439752,2971.79545084035,2816.40278125208
"APOL6",2101.66369971224,2074.34268757443,2019.27980988523,2040.69408151156,1736.78948637565,2269.4616609845
"C13orf46",27.1557838449204,61.1651631313254,41.387612068845,53.2176992169515,30.9250281893423,31.8189016507868
"CNOT8",3558.37753310761,3143.6784705945,3244.57095666024,3163.38285153072,3343.89337066695,3261.00743404821
"COL5A2",15.517590768526,18.9822920062734,2.17829537204447,18.4215112674063,5.98548932696948,20.6392875572671
"DNMT3A",1893.14607376017,1670.44169655206,1796.00453425067,1833.96378839956,1739.78223103913,1676.08214371307
"EIF2B4",838.919750923435,925.914021194891,974.787178989902,882.185706250235,940.719405888704,845.350819533066
"ERVK13-1",848.618245153764,912.20458807925,808.1475830285,773.703473231065,936.729079670724,787.732808435696
"ITPK1",3893.94543347698,4757.17329112774,4517.78460162024,4333.14881701102,4723.54866053342,4378.10887308529
"LINC01145",231.794012104857,220.405501628397,191.689992739914,237.432811891015,153.627559392217,220.152400610849
"MAPK8IP1",12.6080424994273,7.3820024468841,15.2480676043113,17.3980939747726,9.97581554494914,0.85997031488613
"NAGS",90.1959963420572,120.221182706398,104.558177858135,83.920217995962,115.71946032141,94.5967346374744
"RAD23B",6188.60916837276,5732.65218589457,6204.87436726868,6140.5037558021,5989.47965318746,6282.08315024318
"SHB",31.0351815370519,28.4734380094101,54.4573843011119,55.2645338022189,46.886333061261,25.7991094465839
"TMED1",233.733710950922,276.297805869091,272.286921505559,270.182165255292,270.344601268122,274.330530448676
"TRPV4",427.703595557497,668.598507332074,497.740492512162,577.207353045397,611.517492905382,472.123702872486
"ZNF180",446.130734595122,397.573560353615,398.628053084139,475.889041074663,383.071316926047,429.125187128179
"FTL",112466.648643161,150041.308876476,142553.09488502,131697.430885273,140664.98467311,124057.597684843
"PI4KB",2759.22160852852,3358.81111333227,3142.19107417415,3350.66821608268,3089.51007427075,3015.91589430566
"CKLF",361.753834791262,268.915803422206,266.841183075448,361.26630429969,312.243026556908,267.450767929587
"DHFR2",271.557838449204,239.38779363467,196.046583484003,236.409394598381,178.56709825459,257.131124150953
"EPB41L1",15.517590768526,8.4365742250104,6.53488611613342,13.3044248042379,9.97581554494914,13.7595250381781
