"","C08_V_1","C08_V_2","C08_V_3","C08_100_1","C08_100_2","C08_100_3"
"RALGAPA2",1537.13307652846,1379.81871069621,1540.77167190224,3281.04967977406,3263.83346701646,3185.38705482622
"B3GNT5",2027.2795052011,2419.95728007425,2096.57515172085,5688.7209642151,4791.0775752116,5200.61384841067
"MT-ND1",173544.653329573,166323.009816995,155369.351651743,95576.1273162121,94291.0533247836,94319.7004515536
"RPN2",6394.13483624787,6222.89799265823,6451.54165814772,10986.6601094932,11387.0800055629,11024.8407353635
"MAPK8IP3",6974.26495052996,6934.960400701,6853.73700324853,2760.51312095699,3433.04517218581,3217.27635793349
"ZFP36",8835.33929525244,8234.60615878796,8487.14258845387,4127.87008741232,4646.81374965055,4404.26708470411
"KHNYN",1130.61854389284,1194.15503096951,992.003679169933,2730.16113502013,2714.98011563383,2602.52145914334
"CTNNA1",3314.57552521392,3415.78974406295,3185.90306891809,6080.26158280054,6249.98618708835,6304.3380615123
"POU2F2",16216.118778418,16169.6186525624,17077.4723208403,9613.2327458505,9434.6372536089,9686.37581883336
"DDX3X",9622.96120223396,10083.8586051568,10418.3837936464,21772.2383121547,18427.8055071926,19579.1462938888
"C3",181779.748510231,171575.393120173,164894.228585428,303468.26099246,335961.163090398,305623.537724178
"ZNF26",1865.3088711041,1849.25244636886,1892.54602621781,784.59883646771,723.488508640737,791.917693830546
"AFG3L2",912.540435239348,1170.94707100367,1069.39403711936,2617.09998740535,2905.88562915822,2800.05797561337
"NSUN5P1",1891.77466098923,1892.50364448701,1883.1653767694,693.542878657144,790.739314541376,639.55769009581
"TNFRSF14",4786.07344282726,4547.70524603317,4453.46332563523,2031.30665882404,2347.27006401583,2097.60749327823
"PNISR",12849.6703050292,12772.8172393806,14249.206512143,6685.7837022408,5779.23054578388,6762.30388669171
"UBE4A",1727.68676370141,1518.01156322007,1572.43136379064,3680.93709449213,3375.55658004494,3529.08287720458
"GTF2I",1224.8367558839,1360.83037981507,1418.82322907283,3211.24011211929,2936.25696085529,3033.02705109149
"PGK1",9837.86341610123,9557.45987684075,9202.41710889554,16358.2028206682,17601.2714088654,16703.7941303832
"HMGA1",5231.75734449288,5171.15544329728,4820.48123530448,9694.42430823158,11280.7803446232,9929.08884803869
"EME2",2856.18804440344,2884.11647939102,2666.44960571209,1202.69744274789,1284.27345461864,1086.8937475728
"PSMA3-AS1",6021.49651466521,5929.63377127173,6320.2125658699,3088.31456907503,2517.56645960293,2763.73960263009
"DDOST",4595.5197556543,4507.61876972854,4308.06325918479,8396.87690943102,9487.78708407875,8439.14974174901
"ASXL2",1817.67044931086,1778.57365920017,1642.78623465375,4108.14129655337,3589.24059234213,3822.28730299643
"MSH6",1096.74233283987,995.832463988705,1038.90692641201,2814.38789599491,2512.14300751416,2381.95377931805
"FBXW11",1398.45233753037,1497.96832506776,1565.39587670433,3337.95965340566,3162.9572581655,3134.89565823971
"CAND1",2425.32498507349,2585.57772164864,2352.19784919017,5760.04813116672,4909.30883074659,5190.86989468345
"NCAPD2",2548.1262501405,2646.76234337676,2552.70923115005,4766.77939138313,4966.79742288746,4946.38523752771
"VSIG4",3800.48742750494,3570.8611129256,3378.20638261061,6688.81890083449,7271.76456061095,7129.03087242532
"USP34",2471.90477527132,2611.950403428,2566.78020532267,5592.35340886559,4889.78440322705,5115.57570679128
"DOCK11",1540.30897131468,1538.05480137239,1496.21358702226,3838.76742136378,3183.56637610279,3437.84403775878
"LHFPL2",1970.11339904922,2058.1240860614,1862.05891551046,4472.36512779563,3900.54674223702,4251.02126699417
"CANT1",536.726218870475,529.563450129587,559.32122336177,1397.70895239219,1572.80110574073,1436.79026777757
"MHENCR",711.400432112346,754.25869888975,763.350348864806,184.388314566396,190.905513524392,207.280470197257
"CARD9",2860.42257078506,2554.98541078458,2245.49296171445,846.061607989842,1012.01615976283,827.350252838624
"CCDC69",3132.49089080421,3258.60856065796,3191.76597482335,6277.5494913901,7278.27270311746,6233.47294349614
"CKAP5",1921.41634566058,2069.72806604432,1924.20571810622,4132.42288530285,3848.48160218491,3969.33242287995
"MAPK1",3444.78721144877,3409.46030043591,3066.2997884508,6588.65734724287,6249.98618708835,6459.35550717264
"IFITM10",1027.93127913852,969.459782209343,956.826243738375,316.419453391717,324.322434907917,302.948379519068
"ADIPOR2",2919.70594012775,2850.35944671343,2855.23517586145,5429.21148445499,5208.68338604621,5275.02222232763
"ERC1",954.885699055559,793.290267923206,932.202038936284,2254.39375545993,2310.39058981225,2143.66981998873
"SF3A1",2465.55298569889,2309.19201660093,2034.4283491251,4846.45335446737,5209.76807646396,4825.02872292504
"TM9SF2",3323.04457797716,3344.05604962309,3124.92884750339,7251.84823996315,6266.25654335463,6420.37969226376
"RBM6",9096.82129931754,8372.79901131182,9108.61061441139,4832.79496079579,4846.39678651696,4969.41640088296
"HLA-DOA",716.693590089372,693.074077161631,827.842313822662,1919.00431085768,1913.39389691493,1855.78027804809
"LINC01480",2418.97319550106,2399.91404192193,2465.93822375221,1101.77708950785,1124.82396320906,1166.61700534097
"YWHAQ",2826.54635973209,2864.0732412387,2789.57062972254,6031.69840530157,5513.48139343458,5278.56547822844
"SETX",3481.83931728795,3244.89476613269,3460.28706528424,7387.67337703058,6304.22070797596,7149.40459385496
"MGAT1",4416.61101603081,4197.47603200324,3968.01471667973,7801.21918542024,8989.91418233048,8323.99392497275
"DENND4B",7782.00085782419,7441.31589086475,7054.24838520841,3843.3202192543,4082.77473241939,3691.18683466654
"SLC7A1",1413.27317986604,1429.39935244141,1346.12319584762,2847.01628087703,3168.38071025426,2983.42146848018
"GNA12",1272.47517767714,1222.63752729122,1124.5053526288,2921.37864642232,3327.83020166384,2706.16169424197
"CEP350",2589.41288236131,2602.45623798743,2798.95127917096,6206.22232443849,5185.90488727341,5611.63153290437
"PJA2",3318.81005159554,3548.70806023094,3657.28070370097,7922.62712916766,6676.26952126498,7192.80947863986
"NPIPB12",729.397169234235,708.897686229248,771.55841713217,112.302347966365,171.381086004852,165.647213362765
"SPTAN1",3942.34406128925,4048.73410676764,3904.69533290293,6941.49918375881,7263.08703726893,6998.81621807063
"NKTR",12307.6509281817,12178.9044457093,12666.2219177229,6820.09124001139,5590.49441309499,5827.77014285365
"HIVEP3",1884.36423982139,2191.04240222939,2057.87997274614,4184.78006104393,4174.97341792833,4414.01103843133
"PREX1",16792.0143663185,16130.5870835289,16217.9703151292,27067.1422588391,30343.1297462009,28716.3174480969
"SAE1",1766.85613273141,1660.42404482863,1802.25727527682,3403.2164231699,3627.20475696346,3668.15567131129
"PLCL2",303.827267881314,383.986246707509,331.840474237696,1154.89306489734,1044.5568722954,1225.9665416795
"CLIP2",2733.38677933642,2702.67242874901,2701.62704114365,5230.40597656859,6437.63762935948,5746.27525713507
"GALC",1147.55664941932,1194.15503096951,1084.63759247304,2630.75838107693,2409.0974178277,2553.80169050723
"NLRP3",2083.38697975758,2197.37184585643,2170.44776612712,4228.03164100394,4643.5596783973,4142.95196201954
"EPRS1",2838.19130728155,2882.00666484867,2574.98827359004,5745.63093784671,5213.02214771722,5590.37199749953
"CDC42BPB",1196.25370280796,1033.80912575099,980.277867359413,2487.34524752529,2669.42311808824,2547.60099268082
"PACSIN2",2373.45203689863,2304.97238751623,2312.33008903441,4360.82157947769,4906.05475949334,4545.99732073642
"CNDP2",6743.48326273161,6319.94946160628,6207.64477248892,11472.2918844829,13368.8093987962,12263.2086726958
"C16orf72",1139.08759665608,1153.0136473937,1097.53598546461,2598.88879584324,2340.76192150931,2497.10959609431
"GCC1",351.465689674552,354.448843114624,392.814695652396,1060.04310884467,1085.77510816998,1084.23630564719
"OSGEP",3908.46785023628,3738.59136904234,3887.10661518715,1941.0095006619,1905.80106399067,2058.63167836934
"EP400P1",2515.30867068294,2432.61616732834,2708.66252822996,1204.97384169316,1085.77510816998,1141.81421403532
"MACF1",9637.78204456964,9562.73441319662,9563.57211265954,17311.2551790854,15644.4898952404,16602.8113372102
"GTF3C1",1741.44897444168,1770.13440103077,1658.02979000743,3385.76403125621,3896.20798056601,3564.51543621266
"GRB2",7711.07254093203,7758.84297948827,7427.12920078292,12492.1186119612,13095.4674135227,12917.8252003701
"CUL3",1194.13643961715,1162.50781283427,1234.72798364768,2791.62390654227,2481.7716758171,2556.45913243284
"UGGT1",2352.27940499052,2495.91060359881,2491.73500973535,4926.12731755162,4618.611798789,4520.30871545557
"STK24",643.648010006408,702.568242602201,710.584195717469,1683.01762019863,1622.69686495734,1642.29911002442
"ACACA",1658.87571000007,1569.70201950762,1473.93454458228,3335.6832544604,3384.23410338696,3112.75030885966
"GDI2",7764.0041207023,7275.69544929036,7394.29692771347,13417.0953833869,12463.0928999731,12913.3961304941
"GM2A",10148.042473555,10540.6334535754,10270.6385648339,17039.6049049506,16996.0141557597,18269.0274245651
"TAF1C",2449.67351176781,2442.11033276891,2356.88817391438,925.735571074087,1141.09431947535,1016.91444353184
"PRKD3",1211.07454514364,1359.7754725439,1368.4022382876,3079.20897329397,2741.01268565988,2865.60820977832
"TRAPPC10",1366.69338966821,1220.52771274887,1266.38767553608,2926.69024396127,2863.58270286589,2622.89518057298
"ZBED1",746.33527476072,662.481766297571,766.868092407962,1745.23919136918,1953.52744237177,1756.56911282547
"PAFAH1B1",2826.54635973209,2841.92018854404,2848.19968877514,5731.97254417512,5133.8397472213,5238.70384934435
"EEF2",33739.6475771616,33517.5687270266,30879.9254030026,58674.1828141834,71561.3656207856,61564.957090511
"ACO2",1719.21771093817,1595.01979401581,1504.42165528963,3205.16971493192,3517.65102477048,3381.15194334586
"RPL21",7824.3461216404,7379.07636186546,7667.50834289857,12547.510986296,13203.9364552979,13582.1856817715
"LUZP1",1264.0061249139,1331.29297622219,1266.38767553608,2632.27598037378,2665.08435641723,2572.40378398647
"LRPPRC",3487.13247526498,3613.05740377258,3591.61615756206,6640.25572333552,6105.7223615273,6534.64969506481
"CDK12",1839.90171281437,1996.93946433328,2061.39771628929,3894.15979569854,3871.26010095771,3771.79590640992
"NUP98",2332.16540467782,2391.47478375254,2105.95580116927,4498.92311549038,4564.37727790138,4318.34312910952
"LRP1",4765.95944251456,4794.55354748799,4774.75056924346,8054.65826799298,9072.35065407965,9011.38556972947
"MUL1",401.2213746586,429.347259368012,329.495311875592,1109.36508599206,1284.27345461864,1303.03235752207
"MED1",1370.92791604983,1505.35267596598,1491.52326229805,3184.68212442454,2870.0908453724,3045.42844674432
"UPF3A",3730.61774220819,3658.41841643308,3858.9646668419,1887.13472562398,1947.01929986525,2040.0295848901
"PRRC2B",4310.74785649029,4327.2296263577,4119.27768903543,7315.58741043055,8333.67647959038,7982.0697305448
"NEIL1",1809.20139654762,1667.80839572685,1778.80565165578,619.93931276027,731.081341565003,742.312111219237
"VPS13D",1518.07770781117,1495.85851052541,1627.54267930008,3222.62210684561,2982.89864881863,3146.41123991734
"SNN",2420.03182709646,2631.99364158032,2671.1399304363,4891.22253372423,5995.08393891657,5488.5033903513
"SF3B3",2939.81994044045,2762.80214320595,2667.62218689314,5282.76315230967,5465.75501505349,5019.02198349427
"MLEC",4043.97269444816,4060.33808675056,4002.01957093024,6868.65441751036,7239.22384807838,6834.94063265827
"ADAMTS10",5359.85176753691,5133.178781535,4963.53613939282,2134.50341100935,2693.28630727879,2366.89494173962
"FADS2",5250.81271321017,5107.86100702681,4856.83125191709,8737.57795157222,9890.20722906483,9217.78022595152
"PCBP2",6571.98494427596,6676.50811926326,6571.14493861501,3841.04382030904,3690.11680119309,3917.95521231824
"GIGYF1",3754.96626890252,3895.77255244734,3935.18244361028,1679.98242160494,1967.62841780254,1962.07795507233
"OGDH",3088.02836379719,2810.2729704088,2830.61097105936,5439.07587988447,5834.54975708924,5300.71082760849
"RPS6KA3",7066.36589933022,7167.04000035939,7061.28387229472,13812.4300002144,11858.9203372851,12790.267987941
"RTN1",2876.30204471614,2732.20983234189,2634.78991382369,5012.63047747165,5261.83321651607,4941.9561676517
"HPS3",2122.55634878758,2205.81110402583,2054.36222920298,4259.14242658922,3869.0907201222,4135.86545021792
"PLEKHO2",2686.80698913859,2541.27161625931,2348.68010564702,4926.88611720004,5570.96998557545,4895.8938409412
"PABPN1",2463.43572250808,2331.34506929559,2369.78656690595,967.469551737263,1167.1268895014,1048.80374663911
"SARAF",4286.39932979596,4351.49249359471,4269.36808021008,8405.22370556366,7438.80688494479,7600.28390723276
"SNX18",1683.22423669439,1868.24077725,1860.88633432941,3959.41656546277,3460.16243262961,3743.44985920345
"UBR5",2751.38351645831,2968.50906108498,2767.29158728255,5291.1099484423,5060.08079881415,5081.91477573361
"CAB39",2052.68666349083,2107.7047278066,2158.7219543166,4602.87866732411,4070.84313782412,3984.39126045839
"PRNP",1275.65107246336,1339.73223439158,1387.16353718443,2734.71393291066,2642.30585764443,2663.64262343227
"NAA50",3346.33447307608,3560.31204021386,3433.31769812005,7433.96015558429,6169.71909617468,6812.79528327822
"IDUA",1802.84960697519,1861.91133362295,1775.28790811262,525.848156356018,745.182316995782,650.187457798234
"WASHC5",751.628432737746,837.596373312534,780.939066580585,2012.33666761351,1834.21149641902,1759.22655475108
"IRF8",9287.37498649049,9711.47633843223,9678.48506840263,15285.2601178003,15373.3172908024,15544.2636368439
"SNX30",946.416646292317,1073.89560205562,1040.07950759306,2380.35449709788,2127.07790921212,2379.29633739245
"NEK6",2460.25982772186,2448.43977639596,2249.0107052576,4394.20876400823,4806.26324106013,4487.5335983731
"NPIPB4",611.88906214425,647.713064501128,567.529291629134,151.001130035855,164.872943498339,159.446515536352
"PGAM1",3292.34426171041,3261.77328247148,3080.37076262342,6140.20675502583,6439.80701019499,5620.48967265639
"ANO6",632.00306245695,683.57991172106,766.868092407962,2094.28702964302,1671.50793375619,1830.09167276724
"C15orf39",1306.35138873011,1443.11314696668,1191.34247994876,2849.29267982229,3321.32205915733,2906.35565263761
"MT-ATP6",191379.419817366,171221.999184329,164993.897985817,100581.1697972,87289.376678193,96987.7721448619
"RXRA",8568.56413321031,8052.10720087477,8115.4343540604,13699.3688525996,15558.799352238,14399.791980883
"LASP1",8330.37202424412,7906.5299974527,8096.67305516357,12966.3683922246,13738.6888312497,13454.6284693425
"CYP51A1",38.11073743459,25.3177745081874,26.9693671641944,283.032268861176,319.983673236908,314.463961196693
"SPTLC2",1150.73254420554,1242.68076544353,1054.15048176568,2686.15075541169,2417.77494116972,2520.14075944956
"FLNB",869.136539827732,852.365075108976,975.587542635206,2000.19587323876,2112.97693378134,1963.84958302273
"BIRC6",3319.86868319095,3365.15419504658,3236.32405970333,6477.11379892492,5671.84619442641,6274.22038635544
"CHKA",1796.49781740275,1855.5818899959,1907.78958157149,724.65366424242,871.00640545504,768.000716500093
"EIF4H",5978.0926192536,5713.37778068096,5852.35267463018,10296.1524294297,11293.7966296362,9850.25140424572
"DSE",2740.79720050426,2788.11991771414,2640.65281972895,5236.47637375596,4795.41633688261,4904.75198069322
"CCT7",3716.85553146793,3735.42664722882,3454.42415937898,6260.09709947641,6396.4193934849,6421.26550623896
"SETD7",1218.48496631147,1239.51604363001,1174.92634341403,2702.08554802854,2691.11692644328,2363.35168583881
"WDFY4",4937.45776097021,4655.30578769296,4574.23918728358,8192.75980400567,9017.03144277429,8173.40554918842
"CD180",2846.66036004479,2875.67722122162,2889.24003011195,5886.76767245309,5344.26968826524,5076.59989188239
"MTPN",3757.08353209333,4145.78557571569,3809.71625723772,8344.51973368995,6949.61150653854,7730.49856158745
"SGPL1",1660.99297319088,1527.50572866064,1373.09256301181,3543.59435812786,3080.52078641633,3375.83705949464
"GIMAP6",1224.8367558839,1384.03833978091,1143.26665152563,2599.64759549166,2903.71624832272,2867.37983772872
"LITAF",3998.45153584573,4270.26463371428,4078.23734769861,7666.91164764965,7029.8785974522,7111.31459292128
"CAPRIN1",4176.30164387382,4311.40601729008,3983.2582720334,8602.51161415322,7573.30849674607,7396.54669293631
"MTATP6P1",44923.0317510229,43658.3923248269,38864.0306647852,24905.3220604866,22228.5607309964,23684.0082549746
"HERC2",3595.11289799632,3459.04094218111,3527.1241926042,5891.32047034361,6356.28584802807,6347.7429462972
"HSPA5",12707.8136712449,13069.2461825806,13381.4964381646,20649.2148324911,20422.551185439,21206.3865663348
"DDX39B",10199.9154217298,9285.29380087774,9806.29641713729,5772.18892554146,5684.86247943944,5325.51361891414
"SND1",4606.10607160836,4503.39914064384,4582.44725555094,7474.93533659904,8270.76443536075,8121.14252465151
"LARS2",409.690427421842,393.48041214808,401.02276391976,1012.99753064255,1129.16272488007,1100.18095720083
"OSBPL8",3903.17469225925,4072.99697400465,4353.79392524581,9036.54501305025,7335.76129525833,8448.00788150103
