"","WT_V_1","WT_V_2","WT_V_3","WT_100_1","WT_100_2","WT_100_3"
"AMIGO1",13.7982056679656,29.8190877200706,44.0700316519957,10.9330512963177,16.260718699574,15.2756690960664
"RPL13P12",245.41094366596,258.78708271347,279.844700990173,251.460179815306,367.898760577862,356.731801831668
"POT1-AS1",16.7549640253868,7.45477193001765,18.7297634520982,8.19978847223824,5.08147459361688,0.898568770356846
"SAMM50",2119.995742271,1961.66998501321,2294.94689827768,1643.60204487975,1976.69361691697,2040.6496774804
"GKAP1",73.91895893553,82.0024912301941,81.5295585561921,105.686162531071,100.613196953614,121.306783998174
"PSMB2",2918.32049877472,3271.57990985917,3250.16483433468,3361.91327361768,3371.05024540544,3627.52212593059
"PIGM",1253.66554354659,962.73054639085,965.133693178706,947.53111234753,967.512762624655,834.77038766151
"LINC00472",1004.31225540407,792.335759419018,735.969528588328,977.597003412404,1032.55563742295,930.018677319335
"LINC01721",7.8846889531232,4.2598696742958,7.71225553909925,1.82217521605294,0,1.79713754071369
"SYNDIG1",182.333432040974,191.694135343311,144.329353660286,204.994711805956,199.193804069782,260.584943403485
"TDO2",33.5099280507736,14.9095438600353,35.2560253215966,3.64435043210589,8.13035934978702,24.2613567996348
"BPIFB9P",1.9711722382808,0,1.10175079129989,0,9.14665426851039,12.5799627849958
"RNU6-50P",0.9855861191404,1.06496741857395,2.20350158259979,9.11087608026472,7.11406443106364,4.49284385178423
"FAM174C",582.481396411976,702.878496258807,634.608455788738,380.834620155065,597.581412209346,602.041076139086
"PRB4",0.9855861191404,2.1299348371479,2.20350158259979,3.64435043210589,8.13035934978702,11.681394014639
"AFTPH-DT",79.8324756503724,99.0419699273773,37.4595269041964,91.1087608026471,128.053159759146,106.031114902108
"MVB12B",112.356817582006,132.05595990317,77.1225553909925,61.0428697377736,45.733271342552,106.031114902108
"RNF125",2745.84292792515,2063.90685719631,2077.9019923916,2900.90294395629,2541.75359172717,2415.3528547192
"UPK3B",7.8846889531232,2.1299348371479,6.61050474779936,12.7552265123706,21.3421932931909,11.681394014639
"NEMP2",314.401972005788,270.501724317783,241.283423294677,287.903684136365,167.688661589357,180.612322841726
"RAD51AP1",1274.36285204854,1000.00440604094,880.298882248614,1273.70047602101,1136.21771913274,1255.30057218851
"FRMD6-AS1",17.7405501445272,29.8190877200706,8.81400633039914,9.11087608026472,10.1629491872338,2.69570631107054
"GDPD5",11.8270334296848,13.8445764414613,4.40700316519957,20.0439273765824,20.3258983744675,26.9570631107054
"NTPCR",861.40226812871,1039.40820052817,1132.59981345629,922.020659322789,851.65514189019,862.626019542572
"CD99P1",149.809090109341,312.035453642167,192.806388477481,353.501991914271,233.747831306377,284.84630020312
"RCC1",2311.19944938424,2468.59447625441,2367.66245050347,2195.7211353438,2206.37626854845,2117.02802296073
"RHOA",17784.9015198885,16522.9694991748,17289.7751678692,15582.3313600767,16151.9751432706,16268.5875873107
"EDNRB",36.4666864081948,13.8445764414613,17.6280126607983,3.64435043210589,6.09776951234026,17.9713754071369
"DCUN1D3",245.41094366596,206.603679203346,226.960663007778,241.438216127015,276.432217892759,327.977601180249
"PMM2",936.30681318338,1070.29225566682,857.162115631317,977.597003412404,1141.29919372635,1167.24083269354
"MEAK7",210.915429496046,238.552701760565,197.213391642681,169.462295092924,151.427942889783,188.699441774938
"ZNF485",169.520812492149,137.38079699604,202.72214559918,211.372325062141,219.519702444249,220.149348737427
"DDX11-AS1",3.9423444765616,2.1299348371479,5.50875395649946,19.1328397685559,12.1955390246805,5.39141262214107
"RPL28P2",8.8702750722636,12.7796090228874,3.30525237389968,16.3995769444765,26.4236678868078,17.0728066367801
"FDX1",1141.30872596458,1043.66807020247,1030.1369898654,1239.99023452403,1340.49299779613,1075.58681811714
"THBS3",67.0198561015472,50.0534686729756,42.9682808606958,73.7980962501442,68.0917595544663,97.9439959688962
"ACHE",1.9711722382808,0,0,1.82217521605294,2.03258983744675,13.4785315553527
"HACL1",534.187676574097,453.676120312502,442.903818102557,535.719513519565,630.102849608494,522.967024347684
"PPP1R37",317.358730363209,468.585664172538,402.139038824461,453.721628797183,517.294113630199,463.661485504132
"FBXO45",1094.98617836498,865.818511300621,957.421437639607,891.043680649889,788.64485692934,863.524588312929
"CCDC181",4.927930595702,0,3.30525237389968,7.28870086421177,16.260718699574,8.08711893321161
"POMT2",463.225475995988,620.876005028613,599.352430467142,588.562594785101,745.960470342959,660.448046212281
"NCK1-DT",377.479483630773,354.634150385125,344.847997676866,475.587731389818,364.849875821692,449.284385178423
"GPX3",360.724519605386,447.286315801059,365.781262711564,245.993654167147,356.719516471905,349.543251668813
"LST1",6189.48082820171,7689.06476210392,7951.33546081133,8606.13354541805,7969.78475262872,7686.35726163246
"UBE2CP1",23.6540668593696,13.8445764414613,1.10175079129989,0,6.09776951234026,3.59427508142738
"SNIP1",584.452568650257,462.195859661094,613.67519075404,668.73830429143,671.770941276152,608.331057531584
"STOML2",1853.88749010309,1893.51207022448,1805.76954694052,1488.71715151525,1859.81970126378,1607.5395301684
"BRD7",1940.61906858745,1759.32617548416,1944.59014664431,2204.83201142406,1994.98692545399,2047.83822764325
"KIAA0930",23273.6306173814,26828.6592087149,25936.3153779908,21252.0295448255,24104.4828822811,24256.863955783
"LINC02069",7.8846889531232,6.3898045114437,4.40700316519957,14.5774017284235,13.2118339434039,19.7685129478506
"PDP1",1578.90896286292,1365.2882306118,1420.15676998556,1340.20987140694,1350.65594698337,1195.99503334496
"LINC01126",10.8414473105444,4.2598696742958,18.7297634520982,39.1767671451383,16.260718699574,20.6670817182074
"TSSK3",11.8270334296848,6.3898045114437,8.81400633039914,25.5104530247412,14.2281288621273,21.5656504885643
"TBXAS1",7709.25462391621,8381.29358417698,8606.87718163476,7213.9916803536,7703.5154839232,7822.9397147267
"C16orf87",581.495810292836,514.379263171218,490.279102128452,680.582443195774,621.972490258707,554.416931310174
"CEP57",1608.47654643713,1435.57608023768,1325.40620193377,1878.66264775058,1526.47496792251,1556.32111025806
"CFAP141",1.9711722382808,4.2598696742958,0,8.19978847223824,13.2118339434039,5.39141262214107
"MSRB2",236.540668593696,318.425258153611,286.455205737972,184.039696821347,229.682651631483,255.193530781344
"RBM48",705.679661304527,481.365273195425,565.198155936845,731.603349245257,727.667161805938,623.606726627651
"TMEM68",664.28504430063,566.562666681341,652.236468449537,522.964287007195,572.174039241261,529.257005740182
"AMPD2",1551.31255152699,1971.25469178038,1996.37243383541,1916.01723967967,2203.32738379228,2125.11514189394
"ABHD5",781.569792478337,640.045418562944,640.117209745238,625.917186714186,569.125154485091,580.475425650522
"EMSY-DT",68.0054422206876,55.3783057658454,72.7155522257929,94.753111234753,83.3361833353169,100.639702279967
"KIAA1522",57.1639949101432,59.6381754401412,61.698044312794,103.863987315018,56.9125154485091,103.335408591037
"RASGEF1A",134.039712203094,201.278842110476,177.381877399283,125.730089907653,107.727261384678,150.95955341995
"FOXD4L1",0,7.45477193001765,5.50875395649946,0.911087608026471,0,0
"DCAF4L1",62.0919255058452,34.0789573943664,18.7297634520982,69.2426582100118,40.6517967489351,87.161170724614
"CALCR",0,0,2.20350158259979,3.64435043210589,4.06517967489351,8.98568770356846
"FTH1P20",8.8702750722636,3.19490225572185,18.7297634520982,1.82217521605294,2.03258983744675,4.49284385178423
"PLCG1-AS1",51.2504781953008,40.4687619058101,30.849022156397,83.8200599384354,64.0265798795728,46.725576058556
"VSIR",11410.1305012884,14050.1151532461,13601.1135185972,10485.7072807767,12014.6385291478,12703.9652753051
"ARNTL",1621.28916598596,1476.04484214349,1600.84389975874,1920.5726777198,1632.16963946974,1695.59926966337
"MANEAL",4.927930595702,14.9095438600353,4.40700316519957,2.73326282407941,2.03258983744675,0.898568770356846
"RC3H1-IT1",5.9135167148424,4.2598696742958,0,13.6663141203971,6.09776951234026,16.1742378664232
"U2SURP",5203.89470906131,4100.1245615097,4574.46928547716,5846.44918070587,4793.86313161817,4907.98262368909
"C18orf15",2.9567583574212,2.1299348371479,0,5.46652564815883,1.01629491872338,19.7685129478506
"RPL21P10",3.9423444765616,8.5197393485916,3.30525237389968,15.48848933645,20.3258983744675,8.08711893321161
"DUT",1803.62259802693,1468.59007021348,1479.65131271576,1935.15007944823,1684.00068032464,1744.12198326264
"FCGRT",14629.054766401,16891.4482260014,16827.0398355233,13623.4930028198,15018.8063088941,15561.4139650399
"HTATSF1",2255.02104059324,2004.26868175617,2092.2247526785,2551.95639008215,2377.11381489398,2137.69510467894
"VCAN",0,0,4.40700316519957,19.1328397685559,9.14665426851039,0
"SUGP1",956.018535566188,1001.06937345951,1040.0527469871,985.796791884642,1195.16282441869,1231.03921538888
"RN7SL285P",1.9711722382808,0,0,6.3776132561853,6.09776951234026,3.59427508142738
"RPS29",4283.35727378418,5353.59121317124,5758.85138612454,6674.62781640193,5556.0843206607,5209.00316175863
"MTFR2",235.555082474556,237.487734341991,299.676215233571,348.946553874139,308.953655291907,290.237712825261
"PTP4A3",27.5964113359312,31.9490225572185,41.8665300693959,20.9550149846088,19.3096034557442,15.2756690960664
"PACERR",1.9711722382808,2.1299348371479,0,11.8441389043441,4.06517967489351,5.39141262214107
"PUDP",974.744671829856,1105.43618047976,956.319686848307,936.598061051213,851.65514189019,890.481651423634
"SPINT1-AS1",29.567583574212,39.4037944872361,25.3402681998975,22.7771902006618,14.2281288621273,12.5799627849958
"ZSCAN16",103.486542509742,138.445764414613,135.515347329887,138.485316420024,176.835315857868,182.40946038244
"UCHL3",86.7315784843552,64.9630125330109,71.613801434493,106.597250139097,104.678376628508,99.7411335096099
"CLDN15",112.356817582006,133.120927321744,152.041609199385,134.840965987918,175.819020939144,218.352211196713
"MGST2",1093.0150061267,1310.97489226453,1199.80661172558,997.640930788986,1097.59851222125,1093.55819352428
"CD2",124.18385101169,87.3273283230639,89.2418140952913,61.0428697377736,80.2872985791468,70.9869328581908
"RIN2",1666.62612746642,1594.2562256052,1695.59446781054,1552.49328407711,1480.74169657996,1446.69572027452
"STARD5",62.0919255058452,69.2228822073067,74.9190538083927,69.2426582100118,96.5480172787208,133.88674678317
"LINC02605",1.9711722382808,0,2.20350158259979,5.46652564815883,0,19.7685129478506
"BTF3P6",1.9711722382808,0,3.30525237389968,3.64435043210589,8.13035934978702,12.5799627849958
"IRAG2",2049.03354169289,2124.61000005503,2239.85935871268,2582.02228114702,2209.42515330462,2309.32173981709
"PRMT5-DT",79.8324756503724,55.3783057658454,51.782287191095,122.996827083574,92.4828376038273,63.798382695336
"ZKSCAN3",205.987498900344,139.510731833187,192.806388477481,145.774017284235,147.36276321489,116.81394014639
"GTF2IP13",56.1784087910028,52.1834035101235,57.2910411475944,64.6872201698795,88.4176579289338,88.9583082653277
"C2orf88",36.4666864081948,50.0534686729756,26.4420189911974,65.598307777906,54.8799256110624,58.406970073195
"FAM118A",973.759085710715,1146.96990980414,934.284671022309,1097.8605676719,1150.44584799486,1220.2563901446
"TRMT5",532.216504335816,514.379263171218,531.043881406548,515.675586142983,411.599442082968,411.544496823435
"TUBA8",10.8414473105444,0,2.20350158259979,0,1.01629491872338,0
"DEPDC1B",494.764231808481,490.949979962591,405.444291198361,420.011387300203,367.898760577862,385.486002483087
"GPR37L1",15.7693779062464,19.1694135343311,18.7297634520982,21.8661025926353,32.5214373991481,45.8270072881991
"NANOGP8",1.9711722382808,2.1299348371479,2.20350158259979,17.310664552503,4.06517967489351,4.49284385178423
"COQ2",1013.18253047633,944.626100275093,964.031942387406,1219.03521953942,1034.5882272604,1051.32546131751
"VMP1",2463.965297851,1963.79991985036,1964.42166088771,1830.37500452518,1799.8583010591,2039.75110871004
"ATOX1-AS1",4.927930595702,2.1299348371479,4.40700316519957,11.8441389043441,15.2444237808507,8.08711893321161
"C6orf132",1.9711722382808,2.1299348371479,4.40700316519957,14.5774017284235,12.1955390246805,3.59427508142738
"DPYSL3",7.8846889531232,14.9095438600353,7.71225553909925,20.9550149846088,27.4399628055312,17.9713754071369
"SNORA9B",2.9567583574212,5.32483709286975,3.30525237389968,8.19978847223824,7.11406443106364,20.6670817182074
"GPSM1",1.9711722382808,1.06496741857395,2.20350158259979,14.5774017284235,0,11.681394014639
"FAM189B",603.178704913925,731.632616560303,683.085490605934,480.14316942995,619.93990042126,617.316745235153
"LIN7B",68.991028339828,67.0929473701588,44.0700316519957,85.6422351544883,103.662081709784,74.5812079396182
"RHOD",0,12.7796090228874,12.1192587042988,0,0,3.59427508142738
"ZNF410",30.5531696933524,29.8190877200706,42.9682808606958,64.6872201698795,47.7658611799987,52.116988680697
"RELA",1867.68569577106,2080.9463358935,1844.33082463602,1608.06962816672,1716.52211772378,1873.51588619402
"TMX2",1809.53611474177,1810.44461157571,1762.80126607983,1765.6877843553,1547.8171612157,1532.95832222878
"UTP6",3986.69585192292,3658.16308280152,3849.51726480183,4554.52695252433,4017.41381371351,4020.19667857653
"BAD",99.5441980331804,149.095438600353,110.175079129989,69.2426582100118,94.5154274412741,94.3497208874688
"SLC2A4RG",312.430799767507,419.597162918136,467.142335511155,403.611810355727,531.522242492326,528.358436969825
"ALG5",852.531993056446,643.240320818666,758.004544414326,901.06564433818,874.013630102104,826.683268728298
"ZNF205",155.722606824183,260.917017550618,236.876420129477,253.282355031359,288.627756917439,288.440575284547
"TNFAIP1",464.211062115128,547.39325314701,532.145632197848,465.565767701527,446.153469319562,402.558809119867
"FRK",23.6540668593696,34.0789573943664,11.0175079129989,16.3995769444765,8.13035934978702,5.39141262214107
"BBS10",759.886897857249,652.825027585831,560.791152771645,550.296915247989,512.212639036582,614.621038924082
"PPP2R5CP",27.5964113359312,29.8190877200706,30.849022156397,38.2656795371118,67.0754646357429,41.3341634364149
"RAB30",182.333432040974,171.459754390406,251.199180416376,178.573171173188,129.069454677869,155.452397271734
"UQCC3",1.9711722382808,8.5197393485916,14.3227602868986,31.8880662809265,15.2444237808507,14.3771003257095
"EPS15L1",996.427566450945,1102.24127822404,988.270459796004,928.398272578974,948.203159168911,858.133175690788
"MTHFD2",5566.59040090498,4797.67822067564,5080.17289868381,4850.63042513293,4725.7713720637,4571.01933480527
"ZNF558",1.9711722382808,10.6496741857395,2.20350158259979,14.5774017284235,12.1955390246805,16.1742378664232
"PTK2",1497.10531497427,1310.97489226453,1441.09003502026,1543.38240799684,1595.5830223957,1584.17674213912
"LRRC61",30.5531696933524,40.4687619058101,26.4420189911974,8.19978847223824,27.4399628055312,14.3771003257095
"KIAA2026",1288.1610577165,1266.24626068443,1133.70156424759,1485.07280108315,1504.1164797106,1200.48787719675
"BMS1P10",0.9855861191404,9.58470676716555,7.71225553909925,14.5774017284235,22.3584882119143,12.5799627849958
"VIM-AS1",205.001912781203,164.004982460388,150.939858408085,213.194500278194,233.747831306377,212.062229804216
"HMSD",2.9567583574212,0,2.20350158259979,10.9330512963177,1.01629491872338,13.4785315553527
"GLUD1",7142.54260541048,6695.45016057442,6718.47632534675,6691.93848095443,6100.81839709643,6175.8631586626
"PCGF5",1719.8477779,1333.33920805458,1379.39199070747,1395.78621549655,1285.61307218507,1213.9664087521
"HCG20",0,9.58470676716555,3.30525237389968,0,0,0.898568770356846
"MRPL48",588.394913126819,586.797047634246,556.384149606446,692.426582100118,712.422738025087,595.751094746589
"PRR11",1846.98838726911,1729.50708776409,1583.21588709795,1618.09159185501,1581.35489353357,1419.73865716382
"ZNF598",736.232830997879,886.052892253526,953.014434474407,869.177578057254,1110.81034616465,1003.7013164886
"TNFSF8",21.6828946210888,34.0789573943664,17.6280126607983,16.3995769444765,13.2118339434039,1.79713754071369
"PRDX2",1253.66554354659,1618.7504762324,1486.26181746356,1109.70470657624,1339.47670287741,1362.23025586098
"MST1P2",42.3802031230372,42.598696742958,42.9682808606958,91.1087608026471,55.8962205297857,51.2184199103402
"EXOG",879.142818273237,781.686085233279,827.41484426622,932.953710619107,934.991325225507,940.801502563617
"NAA15",2392.01751115375,2209.80739354095,2240.96110950398,2187.52134687156,2128.12155980675,1860.03735463867
